"IDDEVICE","NAME_DEVICE","IDTYPE_DEVICE","UUID","GMT_SHIFT","DAYLIGHT","MANUAL","SHORT_NAME"
"405","Яч. № 4  К-30,К-16","1","{542A5053-EEBD-4AC4-B81E-81F94DA07B91}",,"false",,
"406","Яч. № 5  К-11,К-14","1","{78FE000C-8A9E-45A8-BBEF-B97311B231C9}",,"false",,
"407","Яч. № 6  К-3","1","{A2CAD9FA-A16B-4C79-B41E-20D20C530225}",,"false",,
"408","Яч. № 9  К-18","1","{F8D670EF-4CBA-4CAC-815F-E329DD3687EF}",,"false",,
"409","Яч. № 10  К-10,4, 13,15","1","{ABEE1E67-847C-4ED7-990F-66CB21B40FAE}",,"false",,
"410","Яч. № 11  К-20,К-42","1","{875A93BC-3952-40A4-8358-74AE01F7D21B}",,"false",,
"411","Яч. № 4  К-45","1","{A54AA5D8-7969-475E-93DA-9BA8DBBDE2B6}",,"false",,
"412","Яч. № 6  К-39.34","1","{020A143A-279B-4AC5-A06A-08CF6ED0396C}",,"false",,
"413","Яч. № 8  К-25","1","{A1D00A38-E37E-473B-9FF3-C39B95BD0F80}",,"false",,
"414","Яч. № 14  К-1,21,22, 23,р-273","1","{5CF13735-77D9-4015-999D-8A946F19DBA1}",,"false",,
"415","Яч. № 16  К-1,21,22,23","1","{24D3B728-8766-41BF-8FBE-AFE687917C53}",,"false",,
"416","Яч. № 18  К-31","1","{085D2301-60A5-4F01-B917-764FC34A9F37}",,"false",,
"417","Яч. № 4 К-70","1","{E8D52009-4E8E-4105-BD0F-DBDDBDED965A}",,"false",,
"418","Яч. № 7  К-69","1","{4F76DDFC-4E84-4A4C-8A74-A4D687D99F55}",,"false",,
"419","Яч. № 15  К-78","1","{8887F77C-0F66-45DB-AE7B-5879A50B644C}",,"false",,
"421","Яч. № 16  К-69 Х/Х","1",,"0","false",,
"422","Яч. № 13  ВЛ-6 К-5,8,12","1","{0532A599-A853-4402-8D7C-DF6AD5FD32F2}",,"false",,
"423","Яч. № 15  ВЛ-6 К7,19","1","{EFB7A2AC-FDB7-48E1-B8EB-40C488B8C2F8}",,"false",,
"424","Яч. № 26  НВТ-4 630","1","{F32491D0-9B57-4DED-BB1B-1DD049452963}",,"false",,
"425","Яч. № 3 резерв","1","{9AFB6F05-C76C-4C01-AA36-94981341B054}",,"false",,
"426","Яч. № 11  Резерв","1","{CA1CBD84-F1C4-48E6-89C0-B290B25358DD}",,"false",,
"427","Яч. № 12 Резерв","1","{BD5726BB-E352-4C3C-86B8-E4417304180A}",,"false",,
"428","Яч. № 16 Резерв","1","{84A46044-E06D-43A4-A6F7-8A19E6DB464E}",,"false",,
"429","Яч. № 20 Резерв","1","{1668CB77-0B22-41A6-A237-2D2D627E4D25}",,"false",,
"430","Яч. № 22 Резерв","1","{F3F04C05-8357-4977-8E4E-7C50FDBF16BA}",,"false",,
"431","Яч. № 11  Гидро   намыв","1","{B738430F-DACE-45CE-B892-E20427B8A347}",,"false",,
"432","Яч. № 3 Резерв","1","{F423A53A-EEBD-4151-B559-A88CE6F8E0EB}",,"false",,
"434","Яч. № 5 Резерв","1",,"0","false",,
"435","Яч. № 6 Резерв","1","{2B524A98-8CFD-4289-B62A-7A7B88A0EF7C}",,"false",,
"436","Яч. № 8 Резерв","1","{F2FCBD4D-C45B-47C1-B74F-8FFB9103B1C3}",,"false",,
"437","Яч. № 13 Резерв","1","{CF487BB1-4DAF-4896-80F1-B39C0AFC1B02}",,"false",,
"438","Яч. № 14 Резерв","1","{AC3200F0-6ED3-4F1B-AD6E-298E73531C13}",,"false",,
"440","Яч. № 11  НВТ-2 630","1",,"0","false",,
"441","Яч. № 12  КТП 2х400 АГТС Т1","1","{01BD1DAC-CDD6-4746-9222-ABEF0D229DDC}",,"false",,
"442","Яч. № 22  КТП 2х400 АГТС Т2","1","{B37C82BB-8233-42B2-87C9-3CF333EC21F3}",,"false",,
"443","Яч. № 25  ВЛ 6 кВ","1","{F099B453-96CD-4D68-8D90-E3C495F43148}",,"false",,
"444","Яч. № 1  СД-1 1600кВт","1","{A66058A3-9B1B-4082-A757-ED5EC425DEDB}",,"false",,
"445","Яч. № 3  СД-4 1600кВт","1","{A90A0483-65FB-4321-AECF-CA5005349B94}",,"false",,
"446","Яч. № 8  Т1 КТП КНС","1","{D3ABF348-E5B1-4ADA-A948-B66995981791}",,"false",,
"447","Яч. № 21  Т2 КТП ДНС","1","{CF0264C4-51FE-44E7-BC5A-CA79286B19B5}",,"false",,
"448","Яч. № 23  СД-3 1600кВт","1","{9CA23B5A-0AA2-4321-90D1-E58993C712AC}",,"false",,
"449","Яч. № 24  СД-2 1600кВт","1","{8BA26CE8-5BA0-46DB-B751-CF0841BCC908}",,"false",,
"450","Яч. № 3  Т2 БКТП ""МДНС""","1","{E97A2C1E-0A32-49A2-B30E-A74CA3E2D60D}",,"false",,
"451","Яч. № 6  КТПН   Стройка","1","{24BBC585-F96C-4B6C-97E4-4E6418D04B88}",,"false",,
"452","Яч. № 11  АД-2 ""МКНС""","1","{B98DF24D-E307-442F-941F-B0F5E80E4614}",,"false",,
"453","Яч. № 20  АД-1 ""МКНС""","1","{F7FC8B0D-A8CE-4DDA-80A7-41CC2C4EDAE6}",,"false",,
"454","Яч. № 21  Т1 БКТП ""МДНС""","1","{29C75995-8D68-44E0-84F6-7B17326036A7}",,"false",,
"455","Яч. № 14  УМТС","1","{C98D52C5-FD65-4C57-8CF3-9DE83953187C}",,"false",,
"456","Яч. № 12  КТП-1 П/П","1","{06DF1403-662A-4BD9-B581-83DA60D77678}",,"false",,
"457","Яч. № 20  КТП-2 П/П","1","{434826ED-194F-4E93-82BA-5EE95EE0A9D2}",,"false",,
"458","Яч. № 15  Резерв","1","{332DDCE4-ABD6-40D9-A6AE-E2F6972A06D6}",,"false",,
"459","Яч. № 2  КТП-2 ПОС","1","{ABCFF6CE-C28E-48AE-9537-FAFBF42EA937}",,"false",,
"460","Резерв","1",,,"false",,
"461","Яч. № 11  Т1КТП КСП","1","{7B12B31F-641E-445F-9345-0D0FFC287B61}",,"false",,
"462","Яч. № 14  Т1 КТП ГТЭС","1","{45FDDF39-E2EA-45E5-B92C-A6853BC4827F}",,"false",,
"463","Яч. №16 Резерв  {01.01.2007}","1",,,"false",,
"464","Резерв","1",,,"false",,
"465","Яч. № 23  КТП-1 ЗП","1","{A24DD829-CA0C-4788-9F62-A94C4B8960AC}",,"false",,
"466","Резерв","1",,,"false",,
"467","Резерв","1",,,"false",,
"468","Резерв","1",,,"false",,
"469","Яч. № 30  Т2 КТП КСП","1","{26C34EE7-8F86-4878-BC61-A91E96CF2FA0}",,"false",,
"470","Яч. № 31  Т2 КТП ГТЭС","1","{E7876186-9093-46E9-9326-B1AD4AE6ED53}",,"false",,
"471","Резерв","1",,,"false",,
"472","Яч. № 2  АД-1 400кВт","1","{A739A496-783D-4A7E-B0A1-8E4651CF60C4}",,"false",,
"473","Яч. № 11  Т1 КТП ДНС","1","{EA6CFCB2-E6AE-4CAF-96C1-2E6DA79BF1B1}",,"false",,
"474","Яч. № 15  Т2 КТП ДНС","1","{D72E3A28-39A7-4228-80A2-943A42864897}",,"false",,
"475","Яч. № 25  АД-2 400кВТ","1","{D15781EE-751B-4A66-BF3E-3167B8A4941E}",,"false",,
"477","Яч. № 4  К-49","1",,"0","false",,
"478","Яч. № 5  К-51","1","{25A4063F-AE6D-4E1F-85E2-C0D35061107C}",,"false",,
"479","Яч. № 6  К-46","1","{29BD66E4-5A9B-4B2E-ACD7-603325285932}",,"false",,
"480","Яч. № 9  К-49","1","{D8D1D635-E559-4FF8-BF60-971422705B21}",,"false",,
"481","Яч. № 10","1","{FE5C929E-1E5C-4B03-A482-AB20DAD4EE7D}",,"false",,
"482","Яч. № 4  К-13","1","{CBE9344C-F920-4DBB-B029-40833EAAF747}",,"false",,
"483","Яч. № 5  К-3 КТПН-2","1","{44A857A1-E4AB-4C96-8C63-E625E4A1FC95}",,"false",,
"484","Яч. № 6  К-2","1","{12A0D927-E4EA-42E2-A4A1-A0378D13501C}",,"false",,
"485","Яч.№07  К-2","1","{17A276D3-7BAA-4D4E-9CEA-BCA6F7598E12}",,"false",,
"486","Резерв","1",,,"false",,
"487","Яч. № 14  К-4","1","{260C45CA-2AB7-466A-AA19-4A3A9749C616}",,"false",,
"488","Яч. № 15  К-3 КТП-1","1","{CE49786E-B432-4D47-B6F4-95F969293406}",,"false",,
"489","Яч. № 17 резерв","1","{F2569F87-E11A-479C-B859-88613D16568A}",,"false",,
"490","Яч. № 18 резерв","1","{DD6CEAA7-381F-4F95-A842-AA1906FE3D43}",,"false",,
"491","Резерв","1",,,"false",,
"492","Яч. № 4  К-16,22,24 причал","1","{A5775A02-3859-472D-B643-CBA1DE753BBA}",,"false",,
"493","Яч. № 8  К-15","1","{649E4BD2-83A4-4945-A9EF-914ED83328E4}",,"false",,
"494","Яч. № 14  К-18","1","{9681098F-9A2C-4FC9-A736-2F17874D28F3}",,"false",,
"495","Яч. № 16  К-5","1","{DA44BEBD-3642-4A7C-B892-9012EFCAA9BF}",,"false",,
"496","Яч. № 2  К-32, 17-конс.","1","{804187B1-CE59-4BE8-BD95-84523CAA5BBB}",,"false",,
"497","Яч. № 3  К-19, 23,27,28","1","{3C849FFE-41FB-46B2-A627-DDFFD4C655C3}",,"false",,
"498","Резерв","1",,,"false",,
"499","Резерв","1",,,"false",,
"500","Яч. № 9  К-44","1","{DEC31385-9D3C-47D7-8742-CB35AB12AC53}",,"false",,
"501","Яч. № 12  К-39","1","{6EFB9A9F-3C38-443F-90E9-AA2E8E5A254A}",,"false",,
"502","Яч. № 17  К-36,42","1","{627FE5E3-20A2-4D04-9586-A48C863D9487}",,"false",,
"503","Яч. № 18  К-21","1","{F71A5517-881D-4DB9-9094-DC1403FBFA9B}",,"false",,
"504","Яч. № 19  К-25,25б консер","1","{6B60223E-8914-43EE-A537-24D7ECFB6224}",,"false",,
"505","Яч. № 4  КТП 2х250 УПН Т1","1","{C14A23DB-A0F3-4085-A66A-9488C52643EF}",,"false",,
"506","Яч. № 7  КТП 2х400 КНС Т1","1","{F35CC77D-96A0-4968-B5B4-069C557BA4A0}",,"false",,
"507","Яч. № 9  ВЛ 6 кВ","1","{DC6A0975-940E-49E8-B695-DD716DA6858A}",,"false",,
"508","Яч. № 20  КТП 2х400 КНС Т2","1","{277693CA-D7FD-4055-B01C-18A4C72330F4}",,"false",,
"509","Яч. № 27  КТП 2х250 УПН Т2","1","{1C9C13EC-13EC-4937-B0BC-E0F959A4BBC8}",,"false",,
"510","Яч. № 1  КТПН С/Р","1","{B0C20F68-711A-4E40-85BF-87E9343DCBCF}",,"false",,
"511","Яч. № 28  РЕЗЕРВ","1","{87F7F834-4C43-4D63-A4E0-092DC674513F}",,"false",,
"512","Яч. № 7  КТП ""УПН"" Т2","1","{D854AE74-BD2D-46A7-AD3C-B5E9D3788294}",,"false",,
"513","Яч. № 22  БКТП ""УПН"" Т1","1","{B32AD1CB-501A-4DBD-9A25-E744D51D9256}",,"false",,
"514","Яч. № 14  СД-1 1600","1","{2F6B18A3-B9DC-4306-83E4-A196F1972ECA}",,"false",,
"515","Яч. № 16  СД-2 1600","1","{3FD00292-93D5-41F7-8112-1036E901E6D5}",,"false",,
"516","Яч. № 8  НВТ-9","1","{C8CFC8CD-6B43-4C8D-A6F3-35008B38202E}",,"false",,
"517","Яч. № 9  НВТ-8","1","{16C26DE9-08FD-422A-AECE-AF02ADF7ABA2}",,"false",,
"518","Яч. № 10  НВТ-7","1","{7F681888-C442-4C6A-BB76-B24C5FC3FE36}",,"false",,
"519","Яч. № 20  НВТ-5","1","{4ED598D9-C69C-4E95-9C3A-B82BCBF35965}",,"false",,
"520","Яч. № 21  НВТ-6","1","{AA2C416E-4431-4569-AF3B-E88AC1D4CC4D}",,"false",,
"521","Яч. № 23  КТП ""НВТ"" Т1","1","{A4045D7E-E2E1-49BC-9908-F9EF52954FC0}",,"false",,
"522","Яч. № 1  АД-6 НПВ","1","{503F3C3A-61DF-42BF-B1D4-ED4401FD81CB}","5","false",,
"523","Яч. № 11  Трансф. база","1","{4E40BED7-8AF3-43DB-8CF2-2DE56A9A63E6}","5","false",,
"524","Яч. №18 Резерв","1",,"5","false",,
"525","Яч. № 21  Т-2 КОТЕЛ","1","{6512E71D-1A96-4BDE-9F64-37BE9EFE52D3}","5","false",,
"526","Яч. № 25  АД-7 НПВ","1","{AF06B6DE-2A4A-40AB-B2FF-B5D60224D6E8}","5","false",,
"527","Яч. №7 Резерв","1",,"5","false",,
"528","Яч. №10 Резерв","1",,"5","false",,
"529","Яч. № 13  Т-1 Котел","1","{0526476E-B074-4600-9E84-4F9B83074AB6}","5","false",,
"530","Яч. № 27  АД-6 ДНС","1",,"5","false",,
"531","Яч. № 32  Т-2 Котел","1","{C1A34ABB-A224-493C-A40F-10CB573D9A01}","5","false",,
"532","Яч. № 16","1",,"5","false",,
"533","Яч. № 17  Т-1 ТП-1","1","{BBF61C26-F142-452C-87B3-4A655EE3732D}","5","false",,
"534","Яч. № 20  АД-2 ДНС","1","{71911DBB-675F-4E46-9148-40F3AA0DF493}","5","false",,
"535","Яч. № 21  Т-2 ТП-1","1","{0BD5638A-3890-4FE3-99DD-12EB0740D833}","5","false",,
"538","Яч. № 12  Т-1 ТП-3","1","{1A21D280-138B-4603-9DA9-A53F3EBB148D}","5","false",,
"539","Яч. № 14  АД-1 ДНС","1","{42C7C3D8-6EFB-4999-9467-D05B371B653E}","5","false",,
"540","Яч. № 15  АД-2 НПВ","1","{09D51817-2C8E-435E-9B4E-30ED56B5051D}","5","false",,
"541","Яч. № 18  АД-3 НПВ","1","{811B300C-03E5-40DF-A4BE-163ABA285E10}","5","false",,
"542","Яч. № 28  АД-4 ДНС","1","{F11667FC-7D34-468C-82D4-DF5073DB2B3F}","5","false",,
"543","Яч. № 29  АД-4 НПВ","1","{6E75A079-C5A0-408A-A5CD-4CC7EA5FB45E}","5","false",,
"544","Яч. № 30  АД-3 ДНС","1","{606A0675-0378-48C0-A1AF-65E4629A85F2}","5","false",,
"545","Яч. № 31  Т-1 ТП-3","1","{DC5C264F-7927-4163-A060-D6B82CA8CB09}","5","false",,
"546","Яч. № 4  Т-2 КТП","1","{B5F1DD40-8E48-43B0-BF7D-9CA579CB3EF4}","5","false",,
"547","Яч. № 5  АД-1","1","{B6FE258C-0C59-49D1-9B14-5447965A285F}","5","false",,
"548","Яч. № 7  АД-2","1","{389239B1-45B1-4C4E-81DF-014A209734A1}","5","false",,
"549","Яч. № 14  Т-1 КТП","1","{3DC7621D-5263-4C27-ADBE-586AB58E4064}","5","false",,
"550","Яч. № 15  АД-4","1","{97EEB9E0-8FC1-485E-8A5E-09B1229F7D6E}","5","false",,
"551","Яч. № 17  АД-3","1","{22586AC1-95E4-4258-B0D7-CB60E9B74FA0}","5","false",,
"552","Яч. №6  АД-1 НПВ","1","{89368A0A-D665-415A-9F9C-38A0EB981A38}","5","false",,
"553","Яч. №23  АД-2 НПВ","1","{14138378-83CE-4707-B40A-1DE8A074D672}","5","false",,
"554","Яч. №27  АД-4 НПВ","1","{DB28A6A8-186C-4DE8-B75C-089A0A200902}","5","false",,
"555","Яч. №41  АД-3 НПВ","1","{A039CA65-4218-4EC0-BC49-A38F52A80F56}","5","false",,
"556","Яч. №42  АД-5 НПВ","1","{9188CF3C-8564-4BB1-84DE-E3477A13C514}","5","false",,
"557","Яч. № 2  АД-9 НПВ","1","{64763428-6FFC-48C6-8B23-C8A83073AC02}","5","false",,
"558","Яч. № 3  АД-10 НПВ","1","{DD18E2E9-2C63-4545-A62B-14B034366E6A}","5","false",,
"559","Яч. № 6  АД-11 НПВ","1","{9E96257A-85E8-430D-B579-21AB282FE4CF}","5","false",,
"560","Яч. № 12  АД-12 НПВ","1","{41878588-110C-44EE-BEE0-30A76A882D59}","5","false",,
"561","Яч. № 22  АД-13 НПВ","1","{0A678A23-BA8B-4CA1-A7A4-7AF7893AE5AC}","5","false",,
"562","Яч. № 23  АД-1 НПВ","1","{10404A3B-94B9-4ECF-9E6A-E3876EF39C50}","5","false",,
"563","Яч. № 24  АД-6 НПВ","1","{F4B8E7E7-A13D-43E7-B574-2F21F78B83E0}","5","false",,
"564","Яч. №11 Резерв","1",,"5","false",,
"565","Яч. № 26  АД-5 НПВ","1","{364936D6-1F5C-401B-AD5C-21E7F0EA8AFF}","5","false",,
"566","Яч. № 14  АД-5 ДНС","1",,"5","false",,
"567","Яч. №5  Т-2 КТП ДНС-2","1","{8F0C4076-E2EB-4CE4-B03F-A97FBFDF8B72}","5","false",,
"568","Яч. №25  Т-1 КТП ДНС-2","1","{28A6FF72-E0A6-45D5-A33F-E2F3DA05239A}","5","false",,
"569","Яч. № 7  КТПН ДНС","1","{75A9C9E0-4229-4FC8-BEA6-EB478441424D}",,"false",,
"570","Яч. № 14 резерв","1","{88E449DA-50D7-404B-B11E-5751FAB1079D}",,"false",,
"571","Яч. № 17","1","{63A5BAE1-E971-4FA1-AA0B-4FBAEF0B7153}",,"false",,
"572","Яч. № 5  АД-1","1","{121AA25B-D71A-4190-96D0-C2484D80D0A9}",,"false",,
"573","Яч. № 15  АД-2","1","{EFBADF26-C56A-4AED-918D-ABB7005E0A18}",,"false",,
"574","Яч. № 3  Резерв","1","{5A027E4E-7B6D-4288-9E37-24FE9C110A1E}",,"false",,
"575","Яч. № 4  К-115","1","{E1FAB30B-29C1-425F-8FB8-82CF62AD2453}",,"false",,
"576","Яч. № 6  Резерв","1","{56C59088-CE42-4478-890C-69306CC2AD33}",,"false",,
"577","Яч. № 8  Резерв","1","{3EAFBBC6-B2AB-4B10-9518-B5203D9C20F2}",,"false",,
"578","Яч. № 9  Резерв","1","{D4C89167-DFC8-402D-9EDC-90770C9C73C6}",,"false",,
"579","Яч. № 10  Резерв","1","{36854B1F-F4E0-4B46-8706-D88F04001FF2}",,"false",,
"580","Яч. № 13  К-114","1","{217A5901-78B7-42DF-8424-4C2BA269EF7D}",,"false",,
"581","Яч. № 14  К-114","1","{9763C05C-8643-4D12-AE9D-C86B26DB3AB7}",,"false",,
"582","Яч. № 15  Резерв","1","{E643725E-A1E9-4875-8AC4-24010FC2C80E}",,"false",,
"583","Яч. № 17  Резерв","1","{91B6F4E8-B512-4F3D-9431-9538CAE13F8D}",,"false",,
"584","Яч. № 19  Резерв","1","{2F7DB9EC-A416-4509-A1AB-A69A267520C9}",,"false",,
"585","Яч. № 20  Резерв","1","{21D19C67-FC13-40FC-AE17-52C3182C884C}",,"false",,
"586","Яч. № 4  К-92","1","{C0C2A4B9-796C-435C-A294-00B2A0A0490E}",,"false",,
"587","Яч. № 6  К-8","1","{727DE083-CEFF-4174-9A2F-D1F1EB6F4455}",,"false",,
"588","Яч. № 8  К-1,2,3","1","{A222E841-B802-4C7A-BF13-6F3BE61E4C5B}",,"false",,
"589","Яч. № 16  К-8","1","{1ED6CC7E-AD4C-44B7-A276-8EAC5C5D701C}",,"false",,
"591","Яч. № 18  К-6","1",,"0","false",,
"592","Ячейка №21","1",,,"false",,
"593","Ячейка №23","1",,,"false",,
"594","Ячейка №24","1",,,"false",,
"595","--Ячейка №7  ИСКЛЮЧИТЬ","1",,,"false",,
"596","Ячейка №26","1",,,"false",,
"597","Яч.15 Резерв","1","{24E3AEC9-4AD6-4688-85A4-9EFD77EB8097}",,"false",,
"598","Яч.17 Резерв","1","{17782E2C-5C45-4BED-A70E-8F1EE8EB1D63}",,"false",,
"599","Яч.18 Резерв","1","{0B86E008-6ACB-4764-9737-E2E8B15BB610}",,"false",,
"600","Яч.21 Резерв","1","{76A9DD27-435C-485E-BF09-F51C495C9EF1}",,"false",,
"601","Яч.22 Резерв","1","{06A3220A-0F62-41C6-A5B8-95B8281D72D2}",,"false",,
"602","--Яч. № 3 резерв  {01.01.2007}","1","{4A648408-A29D-4F64-89D8-4E3D76E4E0C4}",,"false",,
"603","Яч. № 3 резерв","1",,"0","false",,
"604","Яч. № 4  Резерв","1","{052ECE51-3A5A-476A-83EE-51ADAE2582A3}",,"false",,
"605","Яч. № 6 резерв","1","{EB18F7E8-A959-431E-B630-64CBBF6AA3B4}",,"false",,
"606","Яч. № 9 резерв","1","{B5DE6D41-B45C-455A-9B0B-E7EF40967B9E}",,"false",,
"607","Яч. № 13 резерв","1","{BCD91451-BB9F-4198-9485-A3A7AF928195}",,"false",,
"608","Яч. № 14 резерв","1","{6FD7F829-8297-4A01-86F6-4A9B5515EBD6}",,"false",,
"609","Яч. № 17 Резерв","1","{1DF5444E-5951-4ACE-9ACB-803C9CB9A4B3}",,"false",,
"610","Яч. № 19 резерв","1","{A730D27A-DF98-41A7-BA6A-21E6E383EFE1}",,"false",,
"611","Яч. № 20 Резерв","1","{6FA43E53-5E96-49EF-BECA-98E9EEBB1839}",,"false",,
"612","РУ 6 кВ ""ДНС"": Яч. № 5","1","{00000000-0001-0001-0000-000003046181}",,"false","true",
"613","РУ 6 кВ ""ДНС"": Яч. № 16","1","{00000000-0001-0001-0000-000003046187}",,"false","true",
"614","Ячейка №8","1",,,"false",,
"615","Ячейка №19","1",,,"false",,
"616","Ячейка №20","1",,,"false",,
"617","Ячейка №22","1",,,"false",,
"618","Ячейка №25","1",,,"false",,
"619","Ячейка №9","1",,,"false",,
"620","Ячейка №10","1",,,"false",,
"621","Ячейка №18","1",,,"false",,
"622","Яч. 7 Резерв","1","{09195321-95F8-4263-9D60-5E91CB65EAA9}",,"false",,
"623","Яч. 8 Резерв","1","{BA159BB2-130A-476F-B83B-70C92AB2BB1A}",,"false",,
"624","Яч.16 Резерв","1","{ECF316A0-D4A4-4E64-B252-7163C6E118AA}",,"false",,
"625","Яч. № 1 2-БСК","1","{14AC21B2-C607-4B08-A448-33825C99AFB4}",,"false",,
"626","--Яч. № 2 1-БСК  {01.01.2007}","1","{B89DEB52-D7CE-4374-A171-3B57B6DEF0D9}",,"false",,
"627","Яч. № 2 1-БСК","1",,"0","false",,
"628","Яч. № 8","1","{CED4ECDA-FEF7-4A9A-A810-FB811A786A9E}",,"false","true",
"629","Яч. № 10 резерв","1","{AD831890-4D9F-4568-A4F1-6AF3B60F06C6}",,"false",,
"630","Яч. № 15 КП-5","1","{3F9C86B6-7EDF-49FF-824C-EF3FA5DC0544}",,"false","true",
"631","СЭТ-4ТМ.02_6045098_3","1","{00000000-0001-0001-0000-000006045098}",,"false","true",
"632","РУ 6 кВ ""ДНС"": Яч. № 13","1","{00000000-0001-0001-0000-000006045170}",,"false","true",
"633","РУ Яч. № 3  СД-1","1","{61B554AA-72B1-4A1A-A625-62087943356E}","5","false",,
"634","РУ Яч. № 4  СД-2","1","{6D1E59EB-1E5E-4627-9700-7161DC9E4A26}","5","false",,
"635","РУ Яч. № 21  СД-3","1","{50E2EF04-6421-440D-A937-0BE50D070666}","5","false",,
"636","РУ Яч. № 22  Т-2 КТП КНС-2б","1","{FF30492C-CEC4-4DD0-A383-C1510AFFA9EE}","5","false",,
"637","РУ Яч. № 36  Т-1 КТП КНС-2б","1","{B2D3E9F7-1125-4A83-A2C9-5E14EF3E7367}","5","false",,
"638","Яч. № 12  СД-4 КНС-1","1","{2705EA77-CADC-4713-9DED-CCE828D28F2F}","5","false",,
"639","Яч. № 19  СД-6 КНС-1б","1","{53DA5964-6347-4815-A470-8ED526B71915}","5","false",,
"640","Яч. № 21  Т-1 КНС-1","1","{F4221F74-B246-41C1-B96A-ABED4AABEE2C}","5","false",,
"641","Яч. № 22  АД-3 УПСВ","1","{8BFD10E1-8692-4509-BE46-D3B78577E3E0}","5","false",,
"642","Яч. № 25  СД-1 КНС-1","1","{A4506CAB-34AB-4492-8D50-BBCE13BF6D7B}","5","false",,
"643","Яч. № 26  СД-2 КНС-1","1","{9C5A3AA7-0EC5-4E3C-ABE5-018237AC17BF}","5","false",,
"644","Яч. № 27  СД-3 КНС-1","1","{D3CD59DA-DB51-487E-A3D3-0DBCDA898041}","5","false",,
"645","Яч. № 30  Т-2 КНС-1","1","{313FA5CF-55F2-4377-BACE-C6BEC8BE48FB}","5","false",,
"646","Яч. № 33","1","{C4ED1277-01E5-43E0-B5DF-2F4CBF959190}","5","false",,
"647","Яч. № 34 СД-5","1","{B0EB8220-0FAF-4BB8-8346-345145B7AEEE}","5","false",,
"648","Яч. №7 Резерв","1",,"5","false",,
"649","Яч. №17 Резерв","1",,"5","false",,
"650","Яч. №5 Резерв","1",,"5","false",,
"651","Яч. №7 Резерв","1",,"5","false",,
"652","Яч. №15 Резерв","1",,"5","false",,
"653","Яч. №17 Резерв","1",,"5","false",,
"654","Яч. №18 Резерв","1",,"5","false",,
"655","РУ ""ДНС-1"" Ячейка 3 1Т КТП ""ДНС-1""","1","{C31520D0-ED6E-4589-83BA-17274ADEDD4D}","5","false",,
"656","Яч. № 32  АД-1 ДНС-1","1","{B78C2B04-F519-4915-8CE1-33BF788B5092}","5","false",,
"657","Яч. № 20  РУ ДНС-1","1","{0984478A-A0E6-48EC-8494-5E7CC240C71C}","5","false",,
"658","Яч. № 23  АД-2 УПСВ","1","{12FA9CD1-4F09-4F81-BB22-DF66EEE50D99}","5","false",,
"659","Яч. № 24  АД-3 ДНС-1","1","{9191DDB0-763A-4917-8B4C-759E35C7701D}","5","false",,
"660","Яч. № 35  Т-2 КНС-1б","1","{C68C41E6-306C-4ADD-AE5D-1BBDA16FD304}","5","false",,
"661","Яч. № 1  Фид.1 К-15","1","{907F5311-96DD-4696-AE12-63DE16FE35CC}","5","false",,
"662","Яч. № 2  Фид.2 К-17,р-35","1","{9CD57BE0-D609-4CC4-B4AE-F25280D81438}","5","false",,
"663","Яч. № 13  Фид.13 К-18,К-19","1","{78D522FA-CDAF-4571-B9BF-19DEC94F7966}","5","false",,
"664","Яч. № 18  Фид.18 К-16","1","{905B5590-C36E-4A6A-A115-9330432B6265}","5","false",,
"765","Яч. № 14  Фид. 14 39 46 70 111 112","1",,"5","false",,
"766","Яч. № 16  Фид. 16 67 68 69","1","{20ABD62C-0D9B-4025-8782-023F5E52D327}",,"false",,
"767","Яч. № 18  Фид. 18 122 123 162","1","{97F27B3C-DE05-47FC-BB5A-DF9474A75914}",,"false",,
"768","Яч. № 5  К-216","1","{F146450F-D81D-4738-B342-459E04CC7C14}",,"false",,
"769","Яч. № 6  215 Р-1302 Р-837","1","{2526C88D-2D10-47E0-8D8F-E514F3053496}",,"false",,
"770","Яч. № 8  214 (215, р1302)","1","{2B89D7CF-B68A-4E26-A406-469E0918853C}",,"false",,
"771","Яч. № 16  К-210","1","{AE1BF9C1-402A-4138-B466-BE9978E73D16}",,"false",,
"772","Яч. № 18  (К-211), К-212 К-216","1","{27907254-1D8C-4421-A550-71CFD8ACD87F}",,"false",,
"773","Яч. № 3  ВЛ-6кВ К-224 ТП1-5","1","{33C2FFB9-87A5-4501-979F-8EF46538EB6B}","5","false",,
"774","Яч. № 7  ВЛ-6кВ К-225","1","{2515F14F-CDAE-4AEC-A462-9E92C8B0EDBA}","5","false",,
"775","Яч. № 8  ВЛ-6кВ К-224 ТП7,8","1","{23388959-B2D8-4126-8200-96F80CB7B5AD}","5","false",,
"776","Яч. № 14  ВЛ-6кВ К-219","1","{AE378B6F-E7C1-4413-BC93-77429309F78A}","5","false",,
"777","Яч. № 16  ВЛ-6кВ К-226","1","{D6AD6BA3-7FEA-4425-8FAD-62254D840B18}","5","false",,
