"IDCHANNEL","IDTYPE_CHANNEL","IDDEVICE","MANUAL","CHANNEL_NAME","ACTIVE","IDOBJECT","COEF_OBJ","IDCHANNEL_PARENT","SHORT_NAME"
"39688","5","2789","false",,"true",,"1",,
"39689","5","2838","false",,"true",,"1",,
"39690","5","651","false",,"true",,"1",,
"39691","5","2815","false",,"true",,"1",,
"39692","5","539","false",,"true",,"1",,
"39693","5","2746","false",,"true",,"1",,
"39694","5","2652","false",,"true",,"1",,
"39695","5","2909","false",,"true",,"1",,
"39696","5","147","false",,"true",,"1",,
"39697","5","119","false",,"true",,"1",,
"39698","5","2727","false",,"true",,"1",,
"39699","5","165","false",,"true",,"1",,
"39700","5","2821","false",,"true",,"1",,
"39701","5","142","false",,"true",,"1",,
"39702","5","2896","false",,"true",,"1",,
"39703","5","2844","false",,"true",,"1",,
"39704","5","2890","false",,"true",,"1",,
"39705","5","125","false",,"true",,"1",,
"39706","5","65","false",,"true",,"1",,
"39707","5","2721","false",,"true",,"1",,
"39708","5","2675","false",,"true",,"1",,
"39709","5","171","false",,"true",,"1",,
"39710","5","666","false",,"true",,"1",,
"39711","5","2827","false",,"true",,"1",,
"39712","5","566","false",,"true",,"1",,
"39713","5","2681","false",,"true",,"1",,
"39714","5","2927","false",,"true",,"1",,
"39715","5","2833","false",,"true",,"1",,
"39716","5","179","false",,"true",,"1",,
"39717","5","560","false",,"true",,"1",,
"39718","5","2761","false",,"true",,"1",,
"39719","5","2884","false",,"true",,"1",,
"39720","5","2790","false",,"true",,"1",,
"39721","5","2741","false",,"true",,"1",,
"39722","5","554","false",,"true",,"1",,
"39723","5","2718","false",,"true",,"1",,
"39724","5","2767","false",,"true",,"1",,
"39725","5","540","false",,"true",,"1",,
"39726","5","2698","false",,"true",,"1",,
"39727","5","2747","false",,"true",,"1",,
"39728","5","2910","false",,"true",,"1",,
"39729","5","2655","false",,"true",,"1",,
"39730","5","2904","false",,"true",,"1",,
"39731","5","148","false",,"true",,"1",,
"39732","5","2853","false",,"true",,"1",,
"39733","5","546","false",,"true",,"1",,
"39734","5","2870","false",,"true",,"1",,
"39735","5","2893","false",,"true",,"1",,
"39736","5","168","false",,"true",,"1",,
"39737","5","523","false",,"true",,"1",,
"39738","5","2847","false",,"true",,"1",,
"39739","5","116","false",,"true",,"1",,
"39740","5","139","false",,"true",,"1",,
"39741","5","162","false",,"true",,"1",,
"39742","5","2916","false",,"true",,"1",,
"39743","5","2876","false",,"true",,"1",,
"39744","5","563","false",,"true",,"1",,
"39745","5","2887","false",,"true",,"1",,
"39746","5","2924","false",,"true",,"1",,
"39747","5","669","false",,"true",,"1",,
"39748","5","1001","false",,"true",,"1",,
"39749","5","2724","false",,"true",,"1",,
"39750","5","122","false",,"true",,"1",,
"39751","5","128","false",,"true",,"1",,
"39753","5","663","false",,"true",,"1",,
"39754","5","2730","false",,"true",,"1",,
"39755","5","2787","false",,"true",,"1",,
"39756","5","557","false",,"true",,"1",,
"39757","5","2764","false",,"true",,"1",,
"39758","5","2738","false",,"true",,"1",,
"39759","5","2907","false",,"true",,"1",,
"39760","5","2695","false",,"true",,"1",,
"39761","5","649","false",,"true",,"1",,
"39762","5","2813","false",,"true",,"1",,
"39763","5","159","false",,"true",,"1",,
"39764","5","2744","false",,"true",,"1",,
"39765","5","2793","false",,"true",,"1",,
"39767","5","543","false",,"true",,"1",,
"39768","5","145","false",,"true",,"1",,
"39769","5","637","false",,"true",,"1",,
"39770","5","2801","false",,"true",,"1",,
"39771","5","2850","false",,"true",,"1",,
"39772","5","2856","false",,"true",,"1",,
"39773","5","2919","false",,"true",,"1",,
"39774","5","117","false",,"true",,"1",,
"39775","5","140","false",,"true",,"1",,
"39776","5","549","false",,"true",,"1",,
"39777","5","163","false",,"true",,"1",,
"39778","5","526","false",,"true",,"1",,
"39779","5","2842","false",,"true",,"1",,
"39780","5","2888","false",,"true",,"1",,
"39781","5","2733","false",,"true",,"1",,
"39782","5","2673","false",,"true",,"1",,
"39783","5","2725","false",,"true",,"1",,
"39784","5","2879","false",,"true",,"1",,
"39785","5","2679","false",,"true",,"1",,
"39786","5","2925","false",,"true",,"1",,
"39787","5","123","false",,"true",,"1",,
"39788","5","664","false",,"true",,"1",,
"39789","5","558","false",,"true",,"1",,
"39790","5","2716","false",,"true",,"1",,
"39791","5","2739","false",,"true",,"1",,
"39792","5","2788","false",,"true",,"1",,
"39793","5","177","false",,"true",,"1",,
"39794","5","154","false",,"true",,"1",,
"39795","5","2859","false",,"true",,"1",,
"39796","5","2908","false",,"true",,"1",,
"39797","5","532","false",,"true",,"1",,
"39798","5","2696","false",,"true",,"1",,
"39799","5","2765","false",,"true",,"1",,
"39800","5","2839","false",,"true",,"1",,
"39801","5","160","false",,"true",,"1",,
"39802","5","652","false",,"true",,"1",,
"39804","5","552","false",,"true",,"1",,
"39805","5","2745","false",,"true",,"1",,
"39806","5","2808","false",,"true",,"1",,
"39807","5","2659","false",,"true",,"1",,
"39808","5","2851","false",,"true",,"1",,
"39810","5","143","false",,"true",,"1",,
"39811","5","120","false",,"true",,"1",,
"39812","5","2776","false",,"true",,"1",,
"39813","5","2845","false",,"true",,"1",,
"39814","5","166","false",,"true",,"1",,
"39815","5","2822","false",,"true",,"1",,
"39816","5","2891","false",,"true",,"1",,
"39817","5","2722","false",,"true",,"1",,
"39818","5","114","false",,"true",,"1",,
"39819","5","2782","false",,"true",,"1",,
"39820","5","2922","false",,"true",,"1",,
"39821","5","2736","false",,"true",,"1",,
"39822","5","561","false",,"true",,"1",,
"39823","5","661","false",,"true",,"1",,
"39824","5","174","false",,"true",,"1",,
"39825","5","2928","false",,"true",,"1",,
"39826","5","2905","false",,"true",,"1",,
"39827","5","180","false",,"true",,"1",,
"39828","5","2762","false",,"true",,"1",,
"39829","5","2836","false",,"true",,"1",,
"39830","5","535","false",,"true",,"1",,
"39831","5","2785","false",,"true",,"1",,
"39832","5","555","false",,"true",,"1",,
"39833","5","2713","false",,"true",,"1",,
"39834","5","2719","false",,"true",,"1",,
"39835","5","2885","false",,"true",,"1",,
"39836","5","655","false",,"true",,"1",,
"39838","5","2693","false",,"true",,"1",,
"39839","5","2899","false",,"true",,"1",,
"39840","5","2699","false",,"true",,"1",,
"39841","5","541","false",,"true",,"1",,
"39842","5","2656","false",,"true",,"1",,
"39843","5","2705","false",,"true",,"1",,
"39846","5","2253","false",,"true",,"1",,
"39847","5","8087","false",,"true",,"1",,
"39849","5","11430","false",,"true",,"1",,
"39850","5","11476","false",,"true",,"1",,
"39852","5","1251","false",,"true",,"1",,
"39854","5","11419","false",,"true",,"1",,
"39855","5","11470","false",,"true",,"1",,
"39856","5","2259","false",,"true",,"1",,
"39857","5","1228","false",,"true",,"1",,
"39858","5","1240","false",,"true",,"1",,
"39861","5","2250","false",,"true",,"1",,
"39862","5","2256","false",,"true",,"1",,
"39863","5","8084","false",,"true",,"1",,
"39864","5","11427","false",,"true",,"1",,
"39865","5","11473","false",,"true",,"1",,
"39866","5","2242","false",,"true",,"1",,
"39867","5","11467","false",,"true",,"1",,
"39868","5","8078","false",,"true",,"1",,
"39869","5","1237","false",,"true",,"1",,
"39870","5","2262","false",,"true",,"1",,
"39871","5","11416","false",,"true",,"1",,
"39872","5","8062","false",,"true",,"1",,
"39873","5","11428","false",,"true",,"1",,
"39874","5","11474","false",,"true",,"1",,
"39875","5","2251","false",,"true",,"1",,
"39876","5","2245","false",,"true",,"1",,
"39877","5","11468","false",,"true",,"1",,
"39878","5","8079","false",,"true",,"1",,
"39879","5","1226","false",,"true",,"1",,
"39880","5","1238","false",,"true",,"1",,
"39881","5","2257","false",,"true",,"1",,
"39882","5","2254","false",,"true",,"1",,
"39883","5","11477","false",,"true",,"1",,
"39884","5","11425","false",,"true",,"1",,
"39885","5","2248","false",,"true",,"1",,
"39886","5","8082","false",,"true",,"1",,
"39887","5","11588","false",,"true",,"1",,
"39888","5","8076","false",,"true",,"1",,
"39889","5","1223","false",,"true",,"1",,
"39891","5","11422","false",,"true",,"1",,
"39892","5","11471","false",,"true",,"1",,
"39895","5","2249","false",,"true",,"1",,
"39896","5","11426","false",,"true",,"1",,
"39897","5","11589","false",,"true",,"1",,
"39898","5","2243","false",,"true",,"1",,
"39899","5","1224","false",,"true",,"1",,
"39900","5","11417","false",,"true",,"1",,
"39901","5","11466","false",,"true",,"1",,
"39902","5","8077","false",,"true",,"1",,
"39903","5","11423","false",,"true",,"1",,
"39904","5","2263","false",,"true",,"1",,
"39905","5","8088","false",,"true",,"1",,
"39906","5","11429","false",,"true",,"1",,
"39907","5","2252","false",,"true",,"1",,
"39909","5","2246","false",,"true",,"1",,
"39910","5","11420","false",,"true",,"1",,
"39911","5","11586","false",,"true",,"1",,
"39912","5","11469","false",,"true",,"1",,
"39913","5","1227","false",,"true",,"1",,
"39914","5","2260","false",,"true",,"1",,
"39915","5","8068","false",,"true",,"1",,
"39916","5","2255","false",,"true",,"1",,
"39917","5","1236","false",,"true",,"1",,
"39919","5","2247","false",,"true",,"1",,
"39920","5","8083","false",,"true",,"1",,
"39921","5","8089","false",,"true",,"1",,
"39922","5","11587","false",,"true",,"1",,
"39923","5","11421","false",,"true",,"1",,
"39924","5","11472","false",,"true",,"1",,
"39926","5","11415","false",,"true",,"1",,
"39927","5","2261","false",,"true",,"1",,
"39929","5","8086","false",,"true",,"1",,
"39930","5","11475","false",,"true",,"1",,
"39932","5","11418","false",,"true",,"1",,
"39933","5","2244","false",,"true",,"1",,
"39934","5","8080","false",,"true",,"1",,
"39935","5","11424","false",,"true",,"1",,
"39936","5","1239","false",,"true",,"1",,
"39937","5","2258","false",,"true",,"1",,
"39939","5","1225","false",,"true",,"1",,
"39941","1","11647","false",,"true",,,,
"39942","2","11647","false",,"true",,,,
"39943","3","11647","false",,"true",,,,
"39944","4","11647","false",,"true",,,,
"39945","1","11648","false","Активная прямая","true",,,,
"39946","2","11648","false","Активная обратная","true",,,,
"39947","3","11648","false","Реактивная прямая","true",,,,
"39948","4","11648","false","Реактивная обратная","true",,,,
"39953","5","220","false",,"true",,"1",,
"39954","5","995","false",,"true",,"1",,
"39955","5","996","false",,"true",,"1",,
"39956","5","1116","false",,"true",,"1",,
"39957","5","1260","false",,"true",,"1",,
"39958","5","1263","false",,"true",,"1",,
"39959","5","971","false",,"true",,"1",,
"39960","5","972","false",,"true",,"1",,
"39961","5","973","false",,"true",,"1",,
"39962","5","974","false",,"true",,"1",,
"39963","5","975","false",,"true",,"1",,
"39964","5","976","false",,"true",,"1",,
"39966","1","11650","true","Активная прямая","true",,"1",,
"39967","2","11650","true","Активная обратная","true",,"1",,
"39968","3","11650","true","Реактивная прямая","true",,"1",,
"39969","4","11650","true","Реактивная обратная","true",,"1",,
"39970","1","11651","true","1112132585","true",,"1",,
"39971","1","11652","true","29907156, показ на 18.03.2021-10285,21","true",,"1",,
"39972","1","11653","true","1108151391","true",,"1",,
"39973","1","11654","true","Активная прямая","true",,"1",,
"39974","2","11654","true","Активная обратная","true",,"1",,
"39975","3","11654","true","Реактивная прямая","true",,"1",,
"39976","4","11654","true","Реактивная обратная","true",,"1",,
"39977","1","11655","true","Активная прямая","true",,"1",,
"39978","2","11655","true","Активная обратная","true",,"1",,
"39979","3","11655","true","Реактивная прямая","true",,"1",,
"39980","4","11655","true","Реактивная обратная","true",,"1",,
"39981","1","11656","true","Активная прямая","true",,"1",,
"39982","2","11656","true","Активная обратная","true",,"1",,
"39983","3","11656","true","Реактивная прямая","true",,"1",,
"39984","4","11656","true","Реактивная обратная","true",,"1",,
"39985","1","4301","true","39176618048457","true",,"1",,
"39986","1","4302","true","39176618048481","true",,"1",,
"39987","1","4301","true","39176618048457","true",,"1",,
"39988","1","11657","true","1111190383","true",,"1",,
"39989","1","11658","true","15016216","true",,"1",,
"39990","1","11659","true","1111190377","true",,"1",,
"39991","1","11660","true","1105150708","true",,"1",,
"39993","1","11662","true","0612080239","true",,"1",,
"39994","1","11663","true","0612080246","true",,"1",,
"39996","1","11665","true","28351214","true",,"1",,
"39997","1","11666","true","0810184787","true",,"1",,
"39998","1","11667","true","0812182787","true",,"1",,
"39999","1","11668","true","810184620","true",,"1",,
"40000","1","11669","true",,"true",,"1",,
"40001","3","11669","true",,"true",,"1",,
"40004","1","11671","true","1112191316","true",,"1",,
"40005","1","11672","true","1112191285","true",,"1",,
"40006","1","11673","true","1112191335","true",,"1",,
"40007","1","11674","true","1112191288","true",,"1",,
"40008","1","11675","true","1112191327","true",,"1",,
"40009","1","11676","true","1112190433","true",,"1",,
"40010","1","11677","true","1112191310","true",,"1",,
"40011","1","11678","true","1112190430","true",,"1",,
"40012","1","11679","true","201833156055","true",,"1",,
"40013","1","11680","true","1112191328","true",,"1",,
"40014","1","11681","true","1112191322","true",,"1",,
"40015","1","11682","true","1112191283","true",,"1",,
"40020","1","11685","true","5622026","true",,"1",,
"40026","1","11688","true","Расчет","true",,"1",,
"40027","1","11689","true","Расчет","true",,"1",,
"40028","1","11690","true","1112180319","true",,"1",,
"40032","1","11693","true","Расчет по Pmax=30кВт.","true",,"1",,
"40033","1","11694","true","Расчет по Pmax=30кВт.","true",,"1",,
"40034","1","11695","true",,"true",,"1",,
"40035","3","11695","true",,"true",,"1",,
"40036","5","1639","false",,"true",,"1",,
"40037","5","620","false",,"true",,"1",,
"40040","1","11696","true","Активная прямая","true",,"1",,
"40041","2","11696","true","Активная обратная","true",,"1",,
"40042","3","11696","true","Реактивная прямая","true",,"1",,
"40043","4","11696","true","Реактивная обратная","true",,"1",,
"40044","1","11697","true","Активная прямая","true",,"1",,
"40045","2","11697","true","Активная обратная","true",,"1",,
"40046","3","11697","true","Реактивная прямая","true",,"1",,
"40047","4","11697","true","Реактивная обратная","true",,"1",,
"40048","1","11698","true","день","true",,"1",,
"40049","1","11699","true","ночь","true",,"1",,
"40050","1","4103","true","19001840","true",,"1",,
"40051","1","4104","true","19003097","true",,"1",,
"40052","1","6133","true","19001840","true",,"1",,
"40053","1","6134","true","19003097","true",,"1",,
"40054","1","11700","true","21656682","true",,"1",,
"40056","1","11702","true","35961017","true",,"1",,
"40057","1","11703","true","Расчет по Pmax=30кВт.","true",,"1",,
"40059","1","11705","true","09854483","true",,"1",,
"40060","1","11706","true","Расчет по Pmax=30кВт.","true",,"1",,
"40061","1","11707","true","19001840","true",,"1",,
"40062","1","11708","true","19003097","true",,"1",,
"40063","1","11709","true",,"true",,"1",,
"40064","3","11709","true",,"true",,"1",,
"40065","1","11710","true","19003101","true",,"1",,
"40066","1","11711","true","1113195273","true",,"1",,
"40067","1","11712","true","1112190429","true",,"1",,
"40068","5","11709","false",,"true",,"1",,
"40070","1","11714","true",,"true",,"1",,
"40071","1","11715","true","41859239","true",,"1",,
"40072","1","11716","true","41858104","true",,"1",,
"40073","1","11717","true","41858085","true",,"1",,
"40074","1","11718","true","41858146","true",,"1",,
"40075","1","11719","true","41858149","true",,"1",,
"40076","1","11720","true","41859473","true",,"1",,
"40077","1","11721","true","41828489","true",,"1",,
"40078","1","11722","true",,"true",,"1",,
"40079","1","11723","true","0712110113","true",,"1",,
"40080","5","8060","false",,"true",,"1",,
"40081","5","8061","false",,"true",,"1",,
"40082","5","8063","false",,"true",,"1",,
"40083","5","8064","false",,"true",,"1",,
"40084","5","8066","false",,"true",,"1",,
"40085","5","8067","false",,"true",,"1",,
"40086","5","8069","false",,"true",,"1",,
"40087","5","8070","false",,"true",,"1",,
"40088","1","11724","true","1107190009","true",,"1",,
"40089","1","11725","true","1111181397","true",,"1",,
"40090","1","11726","true","1111180666","true",,"1",,
"40091","1","11727","true","17001072","true",,"1",,
"40092","1","11728","true","17001072","true",,"1",,
"40093","1","11729","true","11111780912","true",,"1",,
"40094","1","11730","true","1111180791","true",,"1",,
"40095","1","11731","true","1112180223","true",,"1",,
"40096","1","11732","true","1111181317","true",,"1",,
"40097","1","11733","true","1111180875","true",,"1",,
"40098","1","11734","true","1111181006","true",,"1",,
"40099","1","11735","true","1112180212","true",,"1",,
"40100","1","11736","true","1112180220","true",,"1",,
"40101","1","11737","true","1111172903","true",,"1",,
"40102","1","11738","true","1111181186","true",,"1",,
"40103","1","11739","true","810126693","true",,"1",,
"40104","1","11740","true","812182980","true",,"1",,
"40105","1","11741","true","810184633","true",,"1",,
"40106","1","11742","true","803180865","true",,"1",,
"40107","1","11743","true","26938610","true",,"1",,
"40108","1","11744","true","1111172770","true",,"1",,
"40109","5","8081","false",,"true",,"1",,
"40110","5","8085","false",,"true",,"1",,
"40111","1","11745","true","26938610","true",,"1",,
"40112","1","11746","true","1111181438","true",,"1",,
"40113","1","11747","true","1110110743","true",,"1",,
"40114","1","11748","true","18000157","true",,"1",,
"40115","1","11749","true","16022137","true",,"1",,
"40116","1","11750","true","1112190426","true",,"1",,
"40117","1","11751","true","0612080239","true",,"1",,
"40118","1","11752","true","41859242","true",,"1",,
"40119","1","11753","true","41828553","true",,"1",,
"40120","1","11754","true",,"true",,"1",,
"40122","1","11756","true","1112190425","true",,"1",,
"40123","1","11757","true","1111181138","true",,"1",,
"40124","1","11758","true","1114190679","true",,"1",,
"40125","5","1347","false",,"true",,"1",,
"40126","5","1348","false",,"true",,"1",,
"40127","5","1349","false",,"true",,"1",,
"40128","5","1350","false",,"true",,"1",,
"40129","5","1690","false",,"true",,"1",,
"40130","5","1691","false",,"true",,"1",,
"40131","5","1695","false",,"true",,"1",,
"40132","5","1696","false",,"true",,"1",,
"40133","5","1697","false",,"true",,"1",,
"40134","5","1698","false",,"true",,"1",,
"40135","5","1745","false",,"true",,"1",,
"40136","5","1746","false",,"true",,"1",,
"40137","5","1747","false",,"true",,"1",,
"40138","5","1748","false",,"true",,"1",,
"40139","5","1771","false",,"true",,"1",,
"40140","5","1785","false",,"true",,"1",,
"40141","5","1786","false",,"true",,"1",,
"40148","5","2684","false",,"true",,"1",,
"40149","5","3082","false",,"true",,"1",,
"40150","5","3083","false",,"true",,"1",,
"40151","5","3084","false",,"true",,"1",,
"40152","5","3085","false",,"true",,"1",,
"40153","5","3086","false",,"true",,"1",,
"40154","5","3087","false",,"true",,"1",,
"40155","5","3088","false",,"true",,"1",,
"40156","5","3161","false",,"true",,"1",,
"40157","5","3162","false",,"true",,"1",,
"40158","5","3163","false",,"true",,"1",,
"40159","5","3164","false",,"true",,"1",,
"40160","5","3222","false",,"true",,"1",,
"40161","5","3223","false",,"true",,"1",,
"40162","5","3224","false",,"true",,"1",,
"40163","5","3225","false",,"true",,"1",,
"40164","5","3468","false",,"true",,"1",,
"40165","5","3469","false",,"true",,"1",,
"40166","5","3470","false",,"true",,"1",,
"40167","5","3471","false",,"true",,"1",,
"40168","5","5521","false",,"true",,"1",,
"40169","5","5522","false",,"true",,"1",,
"40170","5","7829","false",,"true",,"1",,
"40171","5","7830","false",,"true",,"1",,
"40174","5","7886","false",,"true",,"1",,
"40175","5","7887","false",,"true",,"1",,
"40176","5","7929","false",,"true",,"1",,
"40177","5","7948","false",,"true",,"1",,
"40178","5","11488","false",,"true",,"1",,
"40179","5","11503","false",,"true",,"1",,
"40180","5","11504","false",,"true",,"1",,
"40181","5","11522","false",,"true",,"1",,
"40182","5","11523","false",,"true",,"1",,
"40183","5","11524","false",,"true",,"1",,
"40184","5","11525","false",,"true",,"1",,
"40185","5","11526","false",,"true",,"1",,
"40186","5","11537","false",,"true",,"1",,
"40187","5","11538","false",,"true",,"1",,
"40188","5","11539","false",,"true",,"1",,
"40191","5","11709","false",,"true",,"1",,
"40194","1","11760","true","0804190700","true",,"1",,
"40195","1","11761","true","1111181013","true",,"1",,
"40196","1","11762","true","1111180856","true",,"1",,
"40197","1","11763","true","1111180745","true",,"1",,
"40198","1","11764","true","1111181085","true",,"1",,
"40199","1","11766","true","1107190002","true",,"1",,
"40200","1","11767","true","42166802","true",,"1",,
"40201","1","11768","true","40286736","true",,"1",,
"40202","1","11769","true","806171495","true",,"1",,
"40203","3","11769","true","Реактивная прямая","true",,"1",,
"40205","1","11771","true","Активная прямая","true",,"1",,
"40206","2","11771","true","Активная обратная","true",,"1",,
"40207","1","11787","true","Активная прямая","true",,"1",,
"40208","2","11787","true","Активная обратная","true",,"1",,
"40269","3","11771","true","Реактивная прямая","true",,"1",,
"40270","4","11771","true","Реактивная обратная","true",,"1",,
"40271","3","11787","true","Реактивная прямая","true",,"1",,
"40272","4","11787","true","Реактивная обратная","true",,"1",,
"40273","1","11788","true","Активная прямая","true",,"1",,
"40274","2","11788","true","Активная обратная","true",,"1",,
"40275","3","11788","true","Реактивная прямая","true",,"1",,
"40276","4","11788","true","Реактивная обратная","true",,"1",,
"40281","1","11791","false",,"true",,,,
"40282","2","11791","false",,"true",,,,
"40283","3","11791","false",,"true",,,,
"40284","4","11791","false",,"true",,,,
"40285","1","11792","false",,"true",,,,
"40286","2","11792","false",,"true",,,,
"40287","3","11792","false",,"true",,,,
"40288","4","11792","false",,"true",,,,
"40289","1","11793","false",,"true",,,,
"40290","2","11793","false",,"true",,,,
"40291","3","11793","false",,"true",,,,
"40292","4","11793","false",,"true",,,,
"40293","1","11794","false",,"true",,,,
"40294","2","11794","false",,"true",,,,
"40295","3","11794","false",,"true",,,,
"40296","4","11794","false",,"true",,,,
"40297","1","11795","false",,"true",,,,
"40298","2","11795","false",,"true",,,,
"40299","3","11795","false",,"true",,,,
"40300","4","11795","false",,"true",,,,
"40301","1","11796","false",,"true",,,,
"40302","2","11796","false",,"true",,,,
"40303","3","11796","false",,"true",,,,
"40304","4","11796","false",,"true",,,,
"40305","1","11797","false",,"true",,,,
"40306","2","11797","false",,"true",,,,
"40307","3","11797","false",,"true",,,,
"40308","4","11797","false",,"true",,,,
"40309","1","11798","true","36643909","true",,"1",,
"40310","1","11799","true",,"true",,"1",,
"40311","3","11799","true",,"true",,"1",,
"40312","1","11800","true",,"true",,"1",,
"40313","3","11800","true",,"true",,"1",,
"40316","1","11801","true","0807190636","true",,"1",,
"40317","1","11802","true","1113195183","true",,"1",,
"40382","1","11819","true","1118200596  отключ. 11.10.21 - 6622","true",,"1",,
"40383","1","11820","true","09005260","true",,"1",,
"40384","1","11821","true","1111190412","true",,"1",,
"40385","1","11822","true","42171590","true",,"1",,
"40387","1","11824","true","41962805","true",,"1",,
"40388","1","11825","true","0810145098","true",,"1",,
"40389","1","11826","false","Активная прямая","true",,,,
"40390","2","11826","false","Активная обратная","true",,,,
"40391","3","11826","false","Реактивная прямая","true",,,,
"40392","4","11826","false","Реактивная обратная","true",,,,
"40393","1","11827","false","Активная прямая","true",,,,
"40394","2","11827","false","Активная обратная","true",,,,
"40395","3","11827","false","Реактивная прямая","true",,,,
"40396","4","11827","false","Реактивная обратная","true",,,,
"40397","1","11828","false","Активная прямая","true",,,,
"40398","2","11828","false","Активная обратная","true",,,,
"40399","3","11828","false","Реактивная прямая","true",,,,
"40400","4","11828","false","Реактивная обратная","true",,,,
"40401","1","11829","false","Активная прямая","true",,,,
"40402","2","11829","false","Активная обратная","true",,,,
"40403","3","11829","false","Реактивная прямая","true",,,,
"40404","4","11829","false","Реактивная обратная","true",,,,
"40405","1","11830","false","Активная прямая","true",,,,
"40406","2","11830","false","Активная обратная","true",,,,
"40407","3","11830","false","Реактивная прямая","true",,,,
"40408","4","11830","false","Реактивная обратная","true",,,,
"40409","1","11831","false","Активная прямая","true",,,,
"40410","2","11831","false","Активная обратная","true",,,,
"40411","3","11831","false","Реактивная прямая","true",,,,
"40412","4","11831","false","Реактивная обратная","true",,,,
"40413","1","11832","false","Активная прямая","true",,,,
"40414","2","11832","false","Активная обратная","true",,,,
"40415","3","11832","false","Реактивная прямая","true",,,,
"40416","4","11832","false","Реактивная обратная","true",,,,
"40417","1","11833","false","Активная прямая","true",,,,
"40418","2","11833","false","Активная обратная","true",,,,
"40419","3","11833","false","Реактивная прямая","true",,,,
"40420","4","11833","false","Реактивная обратная","true",,,,
"40421","1","11834","false","Активная прямая","true",,,,
"40422","2","11834","false","Активная обратная","true",,,,
"40423","3","11834","false","Реактивная прямая","true",,,,
"40424","4","11834","false","Реактивная обратная","true",,,,
"40425","1","11835","false","Активная прямая","true",,,,
"40426","2","11835","false","Активная обратная","true",,,,
"40427","3","11835","false","Реактивная прямая","true",,,,
"40428","4","11835","false","Реактивная обратная","true",,,,
"40429","1","11836","false","Активная прямая","true",,,,
"40430","2","11836","false","Активная обратная","true",,,,
"40431","3","11836","false","Реактивная прямая","true",,,,
"40432","4","11836","false","Реактивная обратная","true",,,,
"40441","1","11839","false","Активная прямая","true",,,,
"40442","2","11839","false","Активная обратная","true",,,,
"40443","3","11839","false","Реактивная прямая","true",,,,
"40444","4","11839","false","Реактивная обратная","true",,,,
"40445","1","11840","false","Активная прямая","true",,,,
"40446","2","11840","false","Активная обратная","true",,,,
"40447","3","11840","false","Реактивная прямая","true",,,,
"40448","4","11840","false","Реактивная обратная","true",,,,
"40449","1","11841","false","Активная прямая","true",,,,
"40450","2","11841","false","Активная обратная","true",,,,
"40451","3","11841","false","Реактивная прямая","true",,,,
"40452","4","11841","false","Реактивная обратная","true",,,,
"40453","1","11842","false","Активная прямая","true",,,,
"40454","2","11842","false","Активная обратная","true",,,,
"40455","3","11842","false","Реактивная прямая","true",,,,
"40456","4","11842","false","Реактивная обратная","true",,,,
"40457","1","11843","false","Активная прямая","true",,,,
"40458","2","11843","false","Активная обратная","true",,,,
"40459","3","11843","false","Реактивная прямая","true",,,,
"40460","4","11843","false","Реактивная обратная","true",,,,
"40461","1","11844","false","Активная прямая","true",,,,
"40462","2","11844","false","Активная обратная","true",,,,
"40463","3","11844","false","Реактивная прямая","true",,,,
"40464","4","11844","false","Реактивная обратная","true",,,,
"40465","1","11845","false","Активная прямая","true",,,,
"40466","2","11845","false","Активная обратная","true",,,,
"40467","3","11845","false","Реактивная прямая","true",,,,
"40468","4","11845","false","Реактивная обратная","true",,,,
"40469","1","11846","false","Активная прямая","true",,,,
"40470","2","11846","false","Активная обратная","true",,,,
"40471","3","11846","false","Реактивная прямая","true",,,,
"40472","4","11846","false","Реактивная обратная","true",,,,
"40473","1","11847","false","Активная прямая","true",,,,
"40474","2","11847","false","Активная обратная","true",,,,
"40475","3","11847","false","Реактивная прямая","true",,,,
"40476","4","11847","false","Реактивная обратная","true",,,,
"40477","1","11848","false","Активная прямая","true",,,,
"40478","2","11848","false","Активная обратная","true",,,,
"40479","3","11848","false","Реактивная прямая","true",,,,
"40480","4","11848","false","Реактивная обратная","true",,,,
"40481","1","11849","false","Активная прямая","true",,,,
"40482","2","11849","false","Активная обратная","true",,,,
"40483","3","11849","false","Реактивная прямая","true",,,,
"40484","4","11849","false","Реактивная обратная","true",,,,
"40485","1","11850","false","Активная прямая","true",,,,
"40486","2","11850","false","Активная обратная","true",,,,
"40487","3","11850","false","Реактивная прямая","true",,,,
"40488","4","11850","false","Реактивная обратная","true",,,,
"40489","1","11851","false","Активная прямая","true",,,,
"40490","2","11851","false","Активная обратная","true",,,,
"40491","3","11851","false","Реактивная прямая","true",,,,
"40492","4","11851","false","Реактивная обратная","true",,,,
"40493","1","11852","false","Активная прямая","true",,,,
"40494","2","11852","false","Активная обратная","true",,,,
"40495","3","11852","false","Реактивная прямая","true",,,,
"40496","4","11852","false","Реактивная обратная","true",,,,
"40497","1","11853","false","Активная прямая","true",,,,
"40498","2","11853","false","Активная обратная","true",,,,
"40499","3","11853","false","Реактивная прямая","true",,,,
"40500","4","11853","false","Реактивная обратная","true",,,,
"40501","1","11854","false","Активная прямая","true",,,,
"40502","2","11854","false","Активная обратная","true",,,,
"40503","3","11854","false","Реактивная прямая","true",,,,
"40504","4","11854","false","Реактивная обратная","true",,,,
"40505","1","11855","false","Активная прямая","true",,,,
"40506","2","11855","false","Активная обратная","true",,,,
