"IDPOINT_CONNECTION","NAME_POINT_CONNECTION","IDREGION","UUID","GMT_SHIFT","POWER_ACT","POWER_REACT","PK","PXX","SN","IDCTG_SALE","U","R","IDCTG","POWER_ACT_OBRAT","POWER_REACT_OBRAT","TC_OV_IDCHANNEL","LAST_TC_OV","ATS_CODE","KEGOC_CODE","IDTYPE_FIDER","SHORT_NAME","MARKA_PROVODA","LENGTH","LOSS_KORONA","LOSS_TOK","LOSS_PROC","CONST","IXX","UKZ","IDPROCESS"
"3197","ПС110кВ Кетовская: Ф35 №03","0","{A9DD6B2D-0C5E-406A-BF40-050523143B25}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3198","ПС110кВ Кетовская: Ф35 №04","0","{E359F8FE-7C50-4B4B-B6B5-132DD229B3A3}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3199","СбТИ_01","0","{A80DA3A0-5313-4981-ACEB-919CDC44CBF9}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3200","ПС35/6кВ Куст-10: 1ТСН","0","{6AE0E8DA-2528-48A0-BCB9-6EDE185F2B12}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3201","ПС35/6кВ Куст-10: 2ТСН","0","{A8F8D9E1-D41A-4AA2-90FA-63757E97421E}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3202","ПС35/6кВ Куст-10: Яч.№02 Резерв","0","{A358FE72-B68E-4EE2-8739-ACBE3233AB96}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3203","ПС35/6кВ Куст-10: Яч.№05 Ввод-6 1Т","0","{5BA06C90-DA14-4B2C-A7E2-CFB3C5DF062A}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3204","ПС35/6кВ Куст-10: Яч.№10 СВ-6","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3205","ПС35/6кВ Куст-10: Яч.№13 Куст-44 КПТН-1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3206","ПС35/6кВ Куст-10: Яч.№14 Ввод-6 2Т","0","{2385BE6F-7C4D-4456-AC1F-D6F0CF057E46}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3207","ПС35/6кВ Куст-10: Яч.№17 Резерв","0","{4769077E-F8ED-4895-AEB3-202E974469B2}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3208","СбТИ_01","0","{A3F6C3D4-522A-468A-91B6-0A11C77EA902}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3209","ПС35/6кВ С-Островная: 1ТСН","0","{3B8DDDCE-CC5A-441E-A464-2F20C1D1776A}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3210","ПС35/6кВ С-Островная: 2ТСН","0","{B9575A26-46D5-4D46-808D-ECA67D35FBB4}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3211","ПС35/6кВ С-Островная: Яч.№02  Ввод-6 1Т","0","{C1881E7F-AA46-471E-A5B4-19ED01839886}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3212","ПС35/6кВ С-Островная: Яч.№12  Ввод-6 2Т","0","{A6CCEE26-B5C6-43A0-AEB7-4C26F9D616E3}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3213","СбТИ_01","0","{4E496A30-4884-49A4-887E-060421D7449E}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3214","РУ6кВ Кетовская: 1ТСН","0","{E08BAAB2-0590-4983-A2F1-5C284E62B13C}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3215","РУ6кВ Кетовская: 2ТСН","0","{242531F9-DDEA-44DB-8231-346E2B4B4CB5}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3216","РУ6кВ Кетовская: Яч.№04 РУ-6кВ КНС 1Ввод-6","0","{741C4F81-356B-493D-B89C-75737874988C}",,,,,,,,,,,,,,,,,,,,,,,,,,,"2"
"3217","РУ6кВ Кетовская: Яч.№06 Резерв","0","{4328859A-5FF6-4387-A283-B0FC318E526B}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3218","РУ6кВ Кетовская: Яч.№11 Ввод-6 №1 от ПС 110/35/6кВ Кетовская","0","{81F1245E-8FFA-4D52-A6F8-F61CF49F09DC}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"3219","РУ6кВ Кетовская: Яч.№12 Резерв","0","{93A6145E-B2F1-406D-B862-E86AB6B48D99}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3220","РУ6кВ Кетовская: Яч.№14 Резерв","0","{B2FE2DE8-149D-4D76-854E-715250512255}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3221","РУ6кВ Кетовская: Яч.№16 Резерв","0","{1B1F80F9-3D27-408F-B6CA-020BE4A3AC05}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3222","РУ6кВ Кетовская: Яч.№17 Резерв","0","{88E7176A-F02D-458C-8E2D-008CACA3E039}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3223","РУ6кВ Кетовская: Яч.№18 Резерв","0","{C787344D-2641-41D7-9F83-12D28D9D25E1}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3224","РУ6кВ Кетовская: Яч.№19 Резерв","0","{0424E8A3-E9A8-4A39-8071-45A560FFBD02}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3225","РУ6кВ Кетовская: Яч.№20 Резерв","0","{48E83A20-60A2-48CB-A45D-6F54A1DCB152}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3226","РУ6кВ Кетовская: Яч.№22 Резерв","0","{414EF2A8-C338-4D4F-B9F6-75AA9C8467CC}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3227","РУ6кВ Кетовская: Яч.№24 Резерв","0","{BDAEF559-BE83-416B-9461-191ADE1E9062}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3228","РУ6кВ Кетовская: Яч.№26 Резерв","0","{730F1D03-B177-43ED-8589-6928388986AC}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3229","РУ6кВ Кетовская: Яч.№27 РУ-6кВ КНС 2Ввод-6","0","{2CAD93D9-46D4-4178-8898-2C75DE86FC3D}",,,,,,,,,,,,,,,,,,,,,,,,,,,"2"
"3230","РУ6кВ Кетовская: Яч.№30 Резерв","0","{BF3B6148-FDF0-487A-BDA6-D0F9260DD97A}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3231","РУ6кВ Кетовская: Яч.№32 Резерв","0","{9F567F9F-883E-4267-933A-2E3D96746214}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3232","РУ6кВ Кетовская: Яч.№33 Ввод-6 2Т  от ПС 110/35/6кВ Кетовская","0","{88F59B66-D4A3-4CD8-95D6-EC0CF5EC7E4A}",,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
"3233","СбТИ_01","0","{3E559B5C-2FDF-4242-B05D-4E4B3F02DEDE}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3234","РУ6кВ КНС: Яч.№05 Ввод-6 №1 от яч.4 РУ-6кВ Кетовское","0","{E4C31802-5B70-425E-A7D4-55C92DECCC05}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3235","РУ6кВ КНС: Яч.№06 Резерв","0","{4EB5DCB4-6F39-4691-86F2-E0E59B30B2A0}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3236","РУ6кВ КНС: Яч.№13 Ввод-6 №2 от яч.27 РУ-6кВ Кетовское","0","{3DEECA14-C467-4447-BBAC-06B93946B16A}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3237","РУ6кВ КНС: Яч.№15 СД-6кВ 1600кВт №2 консервация","0","{19FF6300-C680-4AA8-8152-55E68F7FA00E}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3238","РУ6кВ КНС: Яч.№20 Резерв","0","{838F28B9-F5A9-4AE1-B3A8-6A450A07242A}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3239","РУ6кВ КНС: Яч.№21 Резерв","0","{10D3F194-CECC-4CF3-996A-2C9654C3F781}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3240","РУ6кВ КНС: Яч.№22 Резерв","0","{C01713A3-45CE-4F3D-9324-11AE49D78CDC}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3241","СбТИ_01","0","{8A61838C-7A1D-4E46-98A8-6666FE9846D1}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3242","Яч.№013: Ф4 35кВ","0","{205E1960-C07D-4817-B48D-9FFCAAA83CC9}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3243","Яч.№018: Ф3 35кВ","0","{CE3A021E-6B5F-49D4-950C-87ADA2181D31}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3244","Яч.№03: КТП6/0,4кВ 1000кВА 3Т","0","{A8674C9D-66C8-4869-8159-F016BB8780F7}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3245","Яч.№09: 2Т КТПП6/0,4кВ 400кВА","0","{F96CFE3E-92AD-4485-9CFA-46ED9A22BDD6}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3246","Яч.№13: Ввод-1 6кВ от ТГ-1 4,75МВА","0","{8613B9B1-A025-4162-91F3-DA5790F1B36C}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3247","Яч.№14: 1Т КТПП6/0,4кВ 400кВА","0","{614BE002-F4AC-4FBF-BC0D-8A831BA9D1A2}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3248","Яч.№15: Ввод6кВ в РУ Покамасовская яч.№12","0","{4520EDD4-B691-434F-B014-4F5CA32CCA3E}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3249","Яч.№16: 1Т 6/35кВ 10МВА","0","{3F9A63C1-813A-494B-B28D-194006929239}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3250","Яч.№18: 2Т 6/35кВ 10МВА","0","{875B861F-9B0A-4E5D-9504-7B2FC30E6169}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3251","Яч.№19: Ввод6кВ в РУ Покамасовская яч.№32","0","{707C244D-D9EE-4EF9-B0F5-6F8B5AF90CE4}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3252","Яч.№20: КТП6/0,4кВ 1000кВА 4Т","0","{3026F1B2-63BB-48D6-B5DF-77A7733457F6}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3253","Яч.№21: Ввод-2 6кВ от ТГ-2 4,75МВА","0","{A35EA484-9E68-42FB-B6EC-B16EE2519B7E}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3258","ГПЭС Покамасовская Яч.№18 Ф35-3","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3259","ГПЭС Покамасовская Яч.№13 Ф35-4","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3260","Яч.№03 КТП 6/0,4кВ 3Т","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3261","Яч.№09 КТП 6/0,4кВ 2Т","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3262","Яч.№13 ТГ-1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3263","Яч.№14 КТП 6/0,4кВ 1Т","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3264","Яч.№15 РУ 6кВ ""Покамасовская""","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3265","Яч.№16 1Т 6/35кВ","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3266","Яч.№18 2Т 6/35кВ","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3267","Яч.№19 РУ 6кВ ""Покамасовская""","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3268","Яч.№20 КТП 6/0,4кВ 4Т","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3269","Яч.№21 ТГ-2","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3270","ПС110/35/6кВ Покамасовская Ф35 №1 (АИИСКУЭ)","0",,,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"3271","ПС110/35/6кВ Покамасовская Ф35 №2 (АИИСКУЭ)","0",,,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"3272","ПС110/35/6кВ Покамасовская Ф35 №3 (АИИСКУЭ)","0",,,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"3273","ПС110/35/6кВ Покамасовская Ф35 №4 (АИИСКУЭ)","0",,,,,,,,,,,,,,,,,,"2",,,,,,,,,,
"3274","-ПС110/35/6кВ Покамасовская: Яч.№01","0","{575C051B-C966-4D9D-B90A-3FE943447CAE}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3275","-ПС110/35/6кВ Покамасовская: Яч.№02","0","{25688C62-0613-4B38-8DC4-B8925A6FD363}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3276","-ПС110/35/6кВ Покамасовская: Яч.№03","0","{171E54D6-57E0-498E-913E-9CEBDB19343B}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3277","-ПС110/35/6кВ Покамасовская: Яч.№04","0","{C33A47B6-454C-4DF2-AEC0-96775D09E8C6}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3278","СбТИ_01","0","{C6EFBAF0-986A-4998-9E0F-2E41FCE530E1}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3279","ПС35/6кВ Кирпичный завод 1ТСН","0","{81D8D306-84CA-4672-AAC8-8703A14287F3}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3280","ПС35/6кВ Кирпичный завод 2ТСН","0","{4CFE9A0D-2E93-4442-9753-ECA0563D792E}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3281","ПС35/6кВ Кирпичный завод Ввод6кВ 1Т","0","{B776935C-ED96-41A7-8848-621F6E5FA95A}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3282","ПС35/6кВ Кирпичный завод Ввод6кВ 2Т","0","{B98EC317-FD56-4C19-B719-8783A44B8463}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3283","ПС35/6кВ КНС-ЮЛ: 1ТСН","0","{68BE9921-F99F-449E-B0EF-E9F7F05EFF73}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3284","ПС35/6кВ КНС-ЮЛ: 2ТСН","0","{654FF122-8EE1-4508-9F94-F4B96A5ABD30}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3285","ПС35/6кВ КНС-ЮЛ: Яч.№01 Ввод-6 1Т","0","{678045EC-650B-4115-8EC9-3FC7AC120A6B}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3286","ПС35/6кВ КНС-ЮЛ: Яч.№02 Ввод-6 2Т","0","{F573284C-4CF2-4C80-975F-62C6B6445A2A}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3287","ПС35/6кВ КНС-ЮЛ: Яч.№17 1БСК-6","0","{DA943100-DE7B-40CF-962D-53157C0E39C4}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3288","ПС35/6кВ КНС-ЮЛ: Яч.№18 2БСК-6","0","{CD37365A-11FE-43D1-AB94-443ADF979664}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3289","СбТИТ2_01","0","{094D6156-5D45-4F0A-B1A0-D05AB1D286B7}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3290","КТП 6/0,4 кВ ДНС Ю.Л. НПВ-1","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3291","КТП 6/0,4 кВ ДНС Ю.Л. НПВ-2","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3292","КТП 6/0,4 кВ ДНС Ю.Л. НПВ-3","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3293","КТП 6/0,4 кВ ДНС Ю.Л. НПВ-4","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3294","ПС35/6кВ Куст-109: 1ТСН","0","{B02356CC-E764-4AEF-9CFB-DE6FA9B203B7}",,,,,,,,,,,,,,,,,,,,,,,,,,,"15"
"3295","ПС35/6кВ Куст-109: 2ТСН","0","{F3C87C1C-8944-4EF6-9A89-AFBE7613F868}",,,,,,,,,,,,,,,,,,,,,,,,,,,"15"
"3296","ПС35/6кВ Куст-109: СН КДМ Ю-л","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3297","ПС35/6кВ Куст-109: Яч.№01 Ввод-6 1Т","0","{5123F74D-2836-45F6-9B4F-331586D3389C}",,,,,,,,,,,,,,,,,,,,,,,,,,,"16"
"3298","ПС35/6кВ Куст-109: Яч.№02 Ввод-6 2Т","0","{71A5CCD8-B3D7-4102-8ECB-9A842956EF74}",,,,,,,,,,,,,,,,,,,,,,,,,,,"16"
"3299","ПС35/6кВ Куст-109: Яч.№17 1БСК-6","0","{D5A5A3DA-6211-419E-8350-E145BC502A06}",,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"3300","ПС35/6кВ Куст-109: Яч.№18 2БСК-6","0","{E6BE2E1B-807B-41B0-92E7-042D2B345D75}",,,,,,,,,,,,,,,,,,,,,,,,,,,"17"
"3301","СбТИТ2_01","0","{5E4EEB8A-DCD8-4912-BEBB-71C7A3AE9E95}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3302","ПС35/6кВ Куст-110: 1ТСН","0","{4565A611-1BF7-4CA9-89E2-42F1A54BC4C9}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3303","ПС35/6кВ Куст-110: 2ТСН","0","{F6E66CCB-8774-4E5C-BE53-DBF4E6D939AE}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3304","ПС35/6кВ Куст-110: Яч.№01 Ввод-6 1Т","0","{BE126C5D-BFE0-4EA4-A2E3-07E4777043E7}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3305","ПС35/6кВ Куст-110: Яч.№02 Ввод-6 2Т","0","{96AD91D1-9028-40A7-A65F-9CB77E57FCFC}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3306","ПС35/6кВ Куст-110: Яч.№17 1БСК-6","0","{C55A9327-DA35-44D7-B5B4-CEE9C930484F}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3307","ПС35/6кВ Куст-110: Яч.№18 2БСК-6","0","{5594E2FC-DAB5-41AF-9E82-D6177D49D425}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3308","СбТИТ2_01","0","{48B2634C-45D4-4069-B312-AC4EA6875D83}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3309","ПС35/6кВ Куст-115С-О: 1ТСН","0","{EF60F49E-D029-4BBC-8C58-8F52A0105C0F}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3310","ПС35/6кВ Куст-115С-О: 2ТСН","0","{4AC1C350-2532-41B3-BDC6-1B0A106084F1}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3311","ПС35/6кВ Куст-115С-О: Яч.№01 1БСК-6 900кВАр","0","{26522F1A-1B7B-479A-85E7-850CAA52ADEE}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3312","ПС35/6кВ Куст-115С-О: Яч.№02 2БСК-6 900кВАр","0","{A800988A-16E6-4044-A084-18F2C8DA22CC}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3313","ПС35/6кВ Куст-115С-О: Яч.№05 Ввод-6 1Т","0","{4D754E5A-8C46-4874-8B15-66C60E4AF8C8}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3314","ПС35/6кВ Куст-115С-О: Яч.№18 Ввод-6 2Т","0","{9780DA30-C665-4753-A109-48CB4106268D}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3315","СбТИТ2_01","0","{A931160E-6C1C-4F21-A891-3BA007ED74DB}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3316","ПС35/6кВ Куст-51: 1ТСН","0","{F0C83991-0115-4317-9C12-34F86436F265}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3317","ПС35/6кВ Куст-51: Яч.№02 Ввод-6кВ №2","0","{7C8CBB82-95F7-4760-8AA5-6695E30315A6}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3318","ПС35/6кВ Куст-51: Яч.№13 Ввод-6кВ №1","0","{35C12859-9F0E-4E14-9F2C-279181D4AED4}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3319","СбТИ_01","0","{B99172D1-CE0C-4DF7-B98D-DC9C2DFEA8D5}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3320","ПС35/6кВ Надежда: 1ТСН","0","{B26A4CCD-A078-4166-BC00-0A855FC17939}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3321","ПС35/6кВ Надежда: 2ТСН","0","{2DB8CF7F-B6B9-475B-AFDF-DD44359B6FCE}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3322","ПС35/6кВ Надежда: 3ТСН","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3323","ПС35/6кВ Надежда: 4ТСН","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3324","ПС35/6кВ Надежда: Яч.№02  Ввод-6 №1","0","{4BFE3DB0-5DA9-4A8F-A8D0-1160EB7FA58B}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3325","ПС35/6кВ Надежда: Яч.№08  Х.Х.","0","{09EE2975-ED71-43BD-A1F3-086C941FA739}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3326","ПС35/6кВ Надежда: Яч.№12  Ввод-6 2Т","0","{7FDB86EC-4560-44D2-9BDB-409E905F2021}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3327","ПС35/6кВ Надежда: Яч.№16  Х.Х.","0","{F6BDB1C2-B407-42AC-ADEF-0BF1F530AFE2}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3328","СбТИ_01","0","{BFB64F40-955F-4073-AAC1-93E8F2C1C50D}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3329","ПС35/6кВ Пеньковская: 1ТСН","0","{22402ED5-297C-4411-A28C-B7D61FB2EB9C}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3330","ПС35/6кВ Пеньковская: 2ТСН","0","{60C07729-E4C2-4319-81F7-9F836AA0396B}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3331","ПС35/6кВ Пеньковская: Яч.№02  Ввод-6 1Т","0","{230C23C9-973A-473B-B518-17A2E213D7DF}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3332","ПС35/6кВ Пеньковская: Яч.№05 Резерв","0","{9257BEA1-7F98-4763-907E-A42BA6D7F9F6}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3333","ПС35/6кВ Пеньковская: Яч.№06  РУ ""КНС-1"" 1С-6кВ Ввод1","0","{ED87159E-311B-4084-8235-295F5F0E9758}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3334","ПС35/6кВ Пеньковская: Яч.№07 Резерв","0","{B27D9A8D-58FB-419D-B511-D9899C85C6E1}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3335","ПС35/6кВ Пеньковская: Яч.№09 Резерв","0","{04AD24DF-DA6B-4724-98D3-61FAFA5268BE}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3336","ПС35/6кВ Пеньковская: Яч.№12  Ввод-6 2Т","0","{F60CAE67-58DB-4481-90ED-51FD3785FD43}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3337","ПС35/6кВ Пеньковская: Яч.№15 Резерв","0","{C17EBF7C-49F4-4844-B3D1-DC4EEEC81106}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3338","ПС35/6кВ Пеньковская: Яч.№17 Резерв","0","{870A72B4-8C7A-41E5-992E-1CF77F41FBDF}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3339","ПС35/6кВ Пеньковская: Яч.№18  РУ ""КНС-1"" 2С-6кВ Ввод2","0","{B97890B3-775E-468A-B26A-2E7F101F3603}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3340","ПС35/6кВ Пеньковская: Яч.№19 Резерв","0","{7770450B-5D80-4BE0-8777-E3864D530EF4}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3341","СбТИТ_01","0","{8CC02250-4493-43FE-944A-48550C88049F}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3342","ПС35/6кВ Сапарка: 1ТСН","0","{A7BC8F0E-B1D4-4D21-9C94-675CF11F7D46}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3343","ПС35/6кВ Сапарка: 2ТСН","0","{ED686650-5E8C-45BD-9173-5DAD61DF5199}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3344","ПС35/6кВ Сапарка: Яч.№04 Резерв","0","{EF4303BA-1B04-4606-9CF1-974AFDFF0250}",,,,,,,,,,,,,,,,,,,,,,,"-0.5",,,,
"3345","ПС35/6кВ Сапарка: Яч.№05 Ввод-6 2Т","0","{145EB0CF-92B1-427A-9B89-F88AD7608338}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3346","ПС35/6кВ Сапарка: Яч.№13 Резерв","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3347","ПС35/6кВ Сапарка: Яч.№16 Ввод-6 1Т","0","{1E1B6BDA-862D-4289-BAA1-493E467563CE}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3348","СбТИ_01","0","{AC76176C-0941-4C83-AF6B-92A360A2174A}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3349","РУ6кВ КНС Ю-Л: 1ТСН","0","{F67A081D-3814-4447-9E91-A9C0FD5DEB68}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3350","РУ6кВ КНС Ю-Л: 2ТСН","0","{A2D882AD-9D2E-44D7-B5A5-E8A7BEF898DE}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3351","РУ6кВ КНС Ю-Л: Яч.№07 Ввод-6 №1 от ПС35/6 кВ КНС яч.7","0","{84214077-DD21-489E-8B21-D7913800A1AA}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3352","РУ6кВ КНС Ю-Л: Яч.№08 Ввод-6 №2 от ПС35/6 кВ КНС яч.8","0","{7804D60D-6978-49E1-973F-8D3F68480EAA}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3353","РУ6кВ КНС Ю-Л: Яч.№09 СТД-1 1250 кВт","0","{6D00213D-64B9-4071-B327-7EF5A6FE2213}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3354","РУ6кВ КНС Ю-Л: Яч.№10 СТД-2 1250 кВт","0","{34573712-E680-4700-9CA6-32C4AD2AA76C}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3355","РУ6кВ КНС Ю-Л: Яч.№11 СТД-3 1250 кВт","0","{EB579993-3A3F-4EB8-9FF5-DEA5C46AC797}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3356","РУ6кВ КНС Ю-Л: Яч.№12 СТД-4 1250 кВт","0","{051CB147-6C99-4D3A-9D67-036D5B58F2BF}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3357","РУ6кВ КНС Ю-Л: Яч.№13 Резерв","0","{E68BE216-8FB8-4021-82F4-385EED789C6A}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3358","РУ6кВ КНС Ю-Л: Яч.№14 Резерв","0","{03170B37-9990-4E15-9439-C109C2300D32}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3359","РУ6кВ КНС Ю-Л: Яч.№15  КТП Т1 2х400 кВА  КНС Ю-Л","0","{F8C0F91D-67ED-4D3C-A404-302428605C28}",,,,,,,,,,,,,,,,,,,,,,,,,,,
"3360","РУ6кВ КНС Ю-Л: Яч.№16  КТП Т2 2х400 кВА  КНС Ю-Л","0","{5878B735-7845-4919-91F9-7CFA1D09F5D8}",,,,,,,,,,,,,,,,,,,,,,,,,,,
