IDOBJECT,NAME_OBJECT,IDTYPE_OBJECT,UUID,GMT_SHIFT,CONTROL_POWER,INZONE_ONLY,CONTROL_HOLES,CONTROL_HOUR,TARIF,IDCTG,DAYLIGHT,IDTGROUP,IDMAXPOWER,SHORT_NAME
5769,Ф 6 № 9,3,{B1778108-2ED7-46CC-B7B5-D602CE153BFE},,0,False,,,,,,,,
5770,"ПС 110/35/6кВ ""Чистинная""",3,{3A498103-E394-401E-9C8A-4D329735BC4A},,0,False,,,,,,,,
5771,Чистинная-1,3,{7FD2549D-FFA1-4C61-89DF-F54893433689},,0,False,,,,,,,,
5772,Чистинная-2,3,{7F865BCE-CA6D-4AB4-B8B9-DDD7DB4935ED},,0,False,,,,,,,,
5773,"ПС 110/35/6кВ ""Ю-Аганская""",3,{CA32BF07-1740-442E-B96E-894C504A1ADB},,0,False,,,,,,,,
5774,Ф 35 № 1,3,{1FFE68C3-FD6F-421A-9B37-5CDF2F12D139},,0,False,,,,,,,,
5775,Ф 35 № 2,3,{59B80C64-B993-4D06-A461-9D2FFF2D3982},,0,False,,,,,,,,
5776,Ф 35 № 3,3,{87BBE733-D376-4251-B7DD-6870559802CB},,0,False,,,,,,,,
5777,Ф 35 № 4,3,{A26BF83C-1C3B-4271-8B58-CA73835C7D2A},,0,False,,,,,,,,
5778,Ф 6 ВВ-1,3,{C70626C5-0661-4EC3-BFC5-210B09DB9F94},,0,False,,,,,,,,
5779,Ф 6 ВВ-2,3,{864337CE-70A1-4D9D-97B8-99DB9737921F},,0,False,,,,,,,,
5780,"ПС 110/35/6кВ ""Январская""",3,{4B48174B-075E-4AD1-964F-1B368949B50C},,0,False,,,,,,,,
10894,"2. КТП 6/0,4 кВ ПСП",3,{C4586318-D409-4AB0-BA59-D8BF6B653350},,0,False,,,,,True,,,
10895,"3. КТП 6/0,4 кВ ДНС (Обогревы, ВКС, НВП, НВТ, НПВ)",3,{7EFC4F6C-278C-456B-8DA9-04EC84C5243A},,0,False,,,,,True,,,
10896,Группа энергоснабжения,3,{75D477C1-5D2B-496A-B220-66F122CC3983},,0,False,,,,,True,,,
10897,06.КТП Греющий кабель,3,{F62EF66A-AFCC-4F75-A175-B83E1C63B696},,0,False,,,,,True,,,
10898,"ООО ""ЮЭС"" Аригольское м/р",3,{301D4B0E-535B-4D04-A266-36900CA5FC8F},,0,False,,,,,True,,,
10899,Тайлаки потребители,3,{8231ACCA-92C8-4765-A810-3F6C1641702D},,0,False,,,,,True,,,
10900,"ПС 110/35/6кВ ""Аганская"" из АИИС КУЭ",2,{C07CCC4B-9CF0-40EC-94A9-8C9E611740DB},,0,False,,,,,True,,,
10901,Управление спросом,3,{15AA25A8-B08D-4981-8B70-1F363B2FEEF6},,0,False,,,,,True,,,
10902,Прибор учета №01,3,{0AAB4756-7501-442A-950C-E9F4662C4C01},,0,False,,,,,True,,,
10903,Прибор учета №02,3,{0840C09A-27BA-4265-A3DA-8E6659D5D804},,0,False,,,,,True,,,
10904,Прибор учета №03,3,{4CE9FBDF-F879-4696-A4CA-00507BBF3897},,0,False,,,,,True,,,
10905,Прибор учета №04,3,{FE7F5532-9922-4386-99A9-EC1B78D9C84D},,0,False,,,,,True,,,
10906,Прибор учета №05,3,{AA1667F4-D6CB-4625-9FB2-6E83C308FA60},,0,False,,,,,True,,,
10907,Прибор учета №06,3,{E47E3284-404A-4B1A-890D-BF4D4A21EFA2},,0,False,,,,,True,,,
10908,Прибор учета №07,3,{1E78547C-1E02-4550-8C60-4EAB74562FE0},,0,False,,,,,True,,,
10909,Прибор учета №08,3,{8D469203-6C72-4575-9B98-6CDC99F90204},,0,False,,,,,True,,,
10910,Прибор учета №09,3,{64FF570D-F42F-4690-8D6C-7D2C51897C53},,0,False,,,,,True,,,
10911,Прибор учета №10,3,{D0CCEED7-B04D-4B0C-BB36-455988D06BC0},,0,False,,,,,True,,,
10912,"ПС 110/35/6 кВ ""Аганская""",2,{85C9BB7A-B547-45DB-9E51-C45C5701D46D},,0,False,,,,,True,,,
10913,АИСТУЭ сторонники,17,{207A5F40-9CA3-4EB5-AF11-A1E9CD12047A},,0,False,,,,,True,,,
10914,"сети АО ""ЮТЭК-РС"" ул.Нефтянников 14",4,{AC44D359-FD1D-4400-82C0-1A61CC77D54A},,0,False,,,,,True,,,
10915,"153 ООО ""НСТ""",3,{8924AD36-7B15-46A7-A66C-C6B88B29219D},,0,False,,,,,True,,,
10916,"188-135 ООО ""Славнефть-торг""",3,{7E8BD841-FFD4-483A-912A-AF9BCC806EDD},,0,False,,,,,True,,,
10917,"257 МУП ""Тепловодоканал""",3,{E33463FF-8BA6-47E3-955E-907204DB2BDE},,0,False,,,,,True,,,
10918,"764 ООО ""Сити-Центр""",3,{03B92CE6-18E7-45A0-9BE2-76296697DF40},,0,False,,,,,True,,,
10919,ООО НСС 80020,3,{E10EFB03-9F36-479C-902D-3520AB922278},,0,False,,,,,True,,,
10920,"ПС 35/6 кВ ""Абазаров""",3,{E72E0DF4-0370-4DDB-B287-60A4D59EB6C3},,0,False,,,,,True,,,
10921,Вводные ячейки,3,{B27A1F52-55EA-499B-8337-5F37E246A3AD},,0,False,,,,,True,,,
10922,Отходящие ячейки,3,{1AA80123-A733-4FE5-A70D-E2043F659412},,0,False,,,,,True,,,
10923,"КТПН 6/0,4кВ",3,{0EF46CDD-612E-41FE-8FC6-A53F581D7FFD},,0,False,,,,,True,,,
10924,"КТПН 6/0,4кВ",3,{0EF46CDD-612E-41FE-8FC6-A53F581D7FFD},,0,False,,,,,True,,,
10926,Оборудование ДНС и КНС,3,{C87BAE63-A07A-43D9-8379-6F58C1DAF6D4},,0,False,,,,,False,,,
10927,4,3,{2BCDD7EF-B67F-47FC-B751-341B038DCA3A},,0,False,,,,,False,,,
10928,Тайлаковское,3,{2396202D-CB60-4831-A7BE-6FB1D4D0FB7E},,0,False,,,,,False,,,
10929,ДНС-1,3,{94EB3670-FC4E-48D3-86E1-726361425669},,0,False,,,,,False,,,
10930,ДНС-2,3,{FE88BD9E-50FD-4DD2-8787-6819867FD9A1},,0,False,,,,,False,,,
10931,ДНС-3,3,{6B51972C-5DE5-41C4-946E-C990830FDB0E},,0,False,,,,,False,,,
10932,КНС-1,3,{7B7804BD-8A36-4A98-8E94-CC64C05AA202},,0,False,,,,,False,,,
10933,КНС-2,3,{578A28F6-EDB9-455A-8F88-84179ECA8F51},,0,False,,,,,False,,,
10935,НА,3,{598DA033-5296-40B1-97F1-75AEB90EB8FA},,0,False,,,,,False,,,
10936,НА,3,{A51D2B63-06EB-4346-819D-6008F26C0300},,0,False,,,,,False,,,
10937,НВО,3,{2F394703-B7AF-4B5C-89C9-8C7BAB3A10F1},,0,False,,,,,False,,,
10938,НВП,3,{95B4552F-122B-4CA8-89ED-DB8A85DD2E00},,0,False,,,,,False,,,
10939,НПВ,3,{65D7FB69-CD97-4EB6-914B-F38C7BC219F2},,0,False,,,,,False,,,
10940,ВКС,3,{1D2663CC-A6F4-4AAB-B445-BEE13D364DD5},,0,False,,,,,False,,,
10941,ВКС,3,{1268C3EF-55DD-44FB-ABAA-8FD343DFE9A5},,0,False,,,,,False,,,
10942,НВО,3,{C06681B2-7B9B-4769-B5E5-0D10FC127EC1},,0,False,,,,,False,,,
10943,НВП,3,{F20FF74B-E6B4-4F46-8231-730900D7378E},,0,False,,,,,False,,,
10944,НПВ,3,{A1A4704E-D459-442F-98FD-2A87AC2423CA},,0,False,,,,,False,,,
10945,"ООО ""Производственно-Внедренческое Предприятие""АБС""",4,{0AE3B45A-ABAF-404E-BBE8-C54E44126889},,0,False,,,,,True,,,
10946,"ООО ""Вахмонтажстрой""",4,{E1C153E8-1050-44A2-92C1-F61F7DC48A37},,0,False,,,,,True,,,
10947,Ткаченко В.Г.,4,{FE1E9231-CE9E-4C7E-A874-B4033CCD9513},,0,False,,,,,True,,,
10948,"ЗРУ-6 кВ ""ДНС-1"" СР №3 (Зап.УБ) ООО ЮЭС",3,{A91BD13D-F9F3-49CC-8B60-EE75BF09B6A2},,0,False,,,,,True,,,
10949,15 ВКС,3,{4383559A-0AA9-4970-B204-21B3AFB2A7D4},,0,False,,,,,True,,,
10950,"НОВЫЙ ООО ""Нафта Дриллинг Компани""",4,{08C7D0D4-7168-43B0-BEF3-59644216C1E6},,0,False,,,,,True,,,
10952,16 Ачимовская1 гтэс,3,{A92AB9EC-3E31-4F0B-BADB-F53BB4DCB5B6},,0,False,,,,,True,,,
5781,РУ-6 кВ Ввод № 1,3,{09F5C4C4-4F4E-4CC0-8E9F-65B6AB56ADD9},,0,False,,,,,,,,
5782,РУ-6 кВ Ввод № 2,3,{C7300D8E-9B57-4F33-9BF9-A21545D757DC},,0,False,,,,,,,,
5783,Ф-35 № 1,3,{6D9594EB-2F92-4C23-BDE3-CBA08687B3A5},,0,False,,,,,,,,
5784,Ф-35 № 2,3,{3399E106-A513-4CEC-9076-1A46C170967B},,0,False,,,,,,,,
5785,Ф-35 № 3,3,{D4998638-6399-4C41-9479-9D42F14889AB},,0,False,,,,,,,,
5786,Ф-35 № 4,3,{82104907-9155-4253-A430-3DC556B2951F},,0,False,,,,,,,,
5787,"ПС 220/110/35кВ ""Кирьяновская""",3,{09E17DDD-D676-4080-81A9-7DA86648F0A9},,0,False,,,,,,,,
5788,Ф 35 № 3,3,{93D89B1D-2C8E-4E84-9311-2FA9161EE333},,0,False,,,,,,,,
5789,Ф 35 № 4,3,{B22A7ABA-7E48-4643-86E3-CFBCCE6353FC},,0,False,,,,,,,,
5790,Ф 35 № 5,3,{FD900ED1-87C8-4235-9D21-3D9400B8CFEF},,0,False,,,,,,,,
5791,Ф 35 № 6,3,{310A49DE-A021-45E8-B02C-171A2564885A},,0,False,,,,,,,,
5792,СН-МНГ - УДАЛИТЬ ОРУпоПЭЭ,3,{4E890F3E-7079-4B37-ADFD-D805C093410F},,0,False,,,,,,,,
5793,АНГДУ,3,{2F24874C-CF42-457F-9889-43566B04AA1E},,0,False,,,,,,,,
5794,Аганское м/р,3,{3D7604C2-C080-4166-B04A-CD3E1E95EC65},,0,False,,,,,,,,
5795,ПС Лысенковская,3,{7861E385-CD0C-48F1-B9CA-A6172159D65C},,0,False,,,,,,,,
5796,"100 ООО ""Рубеж""",3,{B90E64C0-52F7-4C22-AD86-AF1CF2C6D8CB},,0,False,,,,,,,,
5797,"141 ЗАО СП ""МеКаМинефть""",3,{ABE4C742-D5AF-457D-BEC5-A11044A53FFB},,0,False,,,,,,,,
5798,"ООО ""НБК""",3,{8D4D451E-8432-4955-94F4-CB65453E9A8D},,0,False,,,,,,,,
5799,"ПС 35/6 кВ ""КНС-3А"" яч. № 13",3,{5312115C-1CE9-48B8-8198-622E19388A4C},,0,False,,,,,,,,
5800,"ООО ""МУБР""",4,{0810D824-043B-450B-8A1C-0E2139A8C385},,0,False,,,,,,,,
5801,ПС Январская,3,{08C513D1-92E0-4D0F-BB46-96DDB920C4A8},,0,False,,,,,,,,
5802,"100 ""Рубеж""",3,{2CA1C144-2ACD-4EDE-AC8D-F16241250787},,0,False,,,,,,,,
5803,"138 ООО ""Мегион-Сервис""",3,{39F96E5A-0A38-4E1D-8227-7CE80EEC6260},,0,False,,,,,,,,
5804,"141 ЗАО СП ""МеКаМинефть""",3,{E38D5BC1-4AB7-4056-9CCF-260D12F7DCBA},,0,False,,,,,,,,
5805,"192 ЗАО СП ""КаприНейборз""",3,{05086D20-46A2-4365-BE89-49827830F3D4},,0,False,,,,,,,,
5806,"ООО ""НБК""",3,{12076F63-A6DD-459A-9350-BBF6FF8A92BF},,0,False,,,,,,,,
5807,"ПС 35/6 кВ ""Промысловая"" Яч № 14",3,{946910EA-F775-4313-A5A2-EE5316A2E97E},,0,False,,,,,,,,
5808,"ООО ""МЭН"" Хоз.нужды С/Р № 5",4,{FB420EC8-4E9F-48EA-98DA-FC9707FE1FC1},,0,False,,,,,,,,
5809,"ПС 35/6 кВ ""Промысловая-2"" яч. № 18",3,{21A933DD-A79B-4938-ACB5-0C11A8CDC127},,0,False,,,,,,,,
5810,"ООО ""МЭН"" Хоз.нужды С/Р № 5",4,{874D794D-2009-43A1-963D-485651C7F866},,0,False,,,,,,,,
5811,"Пс 35/6 кВ ""Промысловая-2"" яч. № 6",3,{03B74ED3-FE35-4913-A07E-BA18B668EC12},,0,False,,,,,,,,
5812,"ООО ""НБК""",4,{E49CB664-B48A-40D3-967E-302145996DE6},,0,False,,,,,,,,
5813,"РУ 6 кВ ""Январская"" яч. № 22",3,{2FF17670-94CB-454E-BEC1-79E30B7A58F1},,0,False,,,,,,,,
5814,"ЗАО ""Сибэнергострой""",4,{F6270A52-31B1-4A01-81B3-9E5D5B408C07},,0,False,,,,,,,,
5815,"РУ 6 кВ ""Январская"" яч. № 25",3,{50E93993-08C9-4AB7-BB8E-F212DBB3230E},,0,False,,,,,,,,
5816,"ООО ""МНРС""",4,{65D1A186-82F9-4723-B81B-91510B8DB54C},,0,False,,,,,,,,
5817,ООО Гидроэнергомонтаж,4,{B1BAA00D-7FB9-4469-B512-6AE194BF8EB2},,0,False,,,,,,,,
5818,"РУ 6 кВ ""Январскоя"" яч. № 4",3,{828FCCFC-362B-4712-9BEC-F2C089C74043},,0,False,,,,,,,,
5819,"ООО ""МУБР""",4,{D7AF827A-86AB-47DF-95C2-23E97E226290},,0,False,,,,,,,,
5820,Бригады,3,{6B53441D-2053-4D6B-96BE-55C98FF05672},,0,False,,,,,,,,
5821,"138 ООО ""Мегион-Сервис""",4,{D6C53CB2-7283-4500-B243-77D3CB68D29F},,0,False,,,,,,,,
5822,"141 ЗАО СП ""МеКаМинефть""",4,{1657C97E-B197-4E3D-B781-556B6E4EFE33},,0,False,,,,,,,,
5823,"192 ЗАО СП ""КаприНейборз"" +",4,{65045C39-3CB6-4D5B-8508-C78E123BBD77},,0,False,,,,,,,,
5824,"ОАО ""Бел. УПНПиКРС""",4,{DA18E397-EB58-409D-B91D-C81D877C5E2E},,0,False,,,,,,,,
5825,"ООО ""НБК""",4,{91E1FA80-A786-49BF-BBF5-5C35EA5E6C71},,0,False,,,,,,,,
5826,"ООО ""Рубеж""",4,{9E30A9D3-C563-4DF1-80CF-31B1FC4BEBAC},,0,False,,,,,,,,
5827,Мегионское м/р+,3,{45000E46-417D-4599-B830-4AEBD9EE6B50},,0,False,,,,,,,,
5828,ПС Мартыновская,3,{06E41405-B7E1-409A-B5FA-F283516700E2},,0,False,,,,,,,,
5829,"100 ООО ""Рубеж""  +",3,{958270B6-B3B0-4672-8F05-3820B8337321},,0,False,,,,,,,,
5830,"138 ООО ""Мегион-Сервис""",3,{AF2A3D05-82BF-4718-BB45-39A72E302B76},,0,False,,,,,,,,
5831,"ОАО ""Бел. УПНПиКРС""",3,{EF0E3E53-C9CC-4C82-A61D-351769ABADB2},,0,False,,,,,,,,
5832,"ООО ""НБК""",3,{3B220214-053F-4924-AB18-2E80AD586DC8},,0,False,,,,,,,,
5833,"ПС 35/6 кВ ""Новая"": яч. № 8",3,{D96E5019-7F76-4FDD-99C5-A279809022B9},,0,False,,,,,,,,
5834,"ООО ""НБК""",4,{18B5FB77-A3FF-4911-99F0-AC731F4E266C},,0,False,,,,,,,,
5835,ПС Таёжная,3,{ADC36B10-3915-4D04-A5F5-5988DA01051A},,0,False,,,,,,,,
5836,"100 ООО ""Рубеж""",3,{8200E447-D3E1-4B13-AE70-AC3D3A35F119},,0,False,,,,,,,,
5837,"138 ООО ""Мегион-Сервис""",3,{530B6B18-C092-4404-97E6-542AFE63459A},,0,False,,,,,,,,
5838,"141 ЗАО СП ""МеКаМинефть""",3,{97500238-E340-4829-9F27-C158F6BFD99A},,0,False,,,,,,,,
5839,"192 ЗАО СП ""КаприНейборз"" +",3,{F7006209-C648-4B15-BBDB-14A2CAE46A42},,0,False,,,,,,,,
5840,"ОАО ""Бел. УПНПиКРС""",3,{585BD026-96C8-4109-82F7-19178C641A6F},,0,False,,,,,,,,
5841,"ООО ""НБК""",3,{7B20B792-680F-488C-922E-AE4A120748B5},,0,False,,,,,,,,
5842,"ПС 35/6 кВ ""Баграс"": яч. № 16",3,{3B3C66E8-A506-4BBE-BA06-95DC5A570E82},,0,False,,,,,,,,
5843,"ООО ""НБК""",4,{99486833-73BE-42EB-8164-0C9AE3D1510D},,0,False,,,,,,,,
5844,"ПС 35/6 кВ ""Баграс"": яч. № 18",3,{1EA13923-9996-4531-9246-0C1CB561B7CE},,0,False,,,,,,,,
5845,"ПС 35/6 кВ ""Баграс"": яч. № 5 Дачи",3,{298E5B48-759E-42A7-8C65-8BFACACDB2E2},,0,False,,,,,,,,
5846,"СОТ ""Рубин""",4,{5E71B2FE-1F81-4513-8699-A0B831F61C35},,0,False,,,,,,,,
5847,"ПС 35/6 кВ ""Баграс"": яч. № 8",3,{46A70769-BB01-4AFD-82D5-F04C7F4ED549},,0,False,,,,,,,,
5848,"ПС 35/6 кВ ""КНС-3М"": яч. № 14",3,{369622FE-B57F-4699-A45D-5606E0BE14E6},,0,False,,,,,,,,
5849,"ПС 35/6 кВ ""КНС-3М"": яч. № 4",3,{AF91776C-747D-491D-BA40-504764636506},,0,False,,,,,,,,
5850,"ЗАО ""Сибэнергострой""",4,{A8283F2E-EFAD-4BA6-ADEA-710ADD4AFC43},,0,False,,,,,,,,
5851,"ПС 35/6 кВ ""КНС-3МР"" яч. № 18",3,{378D1A5B-2D62-4395-A750-2508B7DD9DC8},,0,False,,,,,,,,
5852,"ООО ""МЭН"" Хоз.нужды С/Р № 6",4,{7ED49562-FA0D-45D4-95B2-31D885F35519},,0,False,,,,,,,,
5853,"ПС 35/6 кВ ""КНС-3МР"" яч. № 6",3,{A7D69335-C83E-4A9B-AD82-4C71589C1EBE},,0,False,,,,,,,,
5854,"ООО ""АиСС""",4,{BAF3495F-E620-4F32-AB6B-FE0CC9A3677F},,0,False,,,,,,,,
5855,"ООО ""МНРС""",4,{286DAEDA-7456-4E7D-990D-512B029430C1},,0,False,,,,,,,,
5856,"ООО ""Теплонефть""",4,{1D550BB4-D225-463A-A626-CA53B5CD8955},,0,False,,,,,,,,
5857,Структура ОАО СН-МНГ - Столовые,4,{C8916945-EC51-45A0-A152-3ED8A5B3BEB9},,0,False,,,,,,,,
5858,"ПС 35/6 кВ ""Куст-13"" яч. № 14",3,{50B7DA1D-6D03-4A05-8D36-275360F1E4DC},,0,False,,,,,,,,
5859,"ООО ""Мегион-Сервис""",4,{3BC19B1C-B2EC-47BC-80FB-68CE8E998C8D},,0,False,,,,,,,,
5860,"ПС 35/6 кВ ""Куст-13"" яч. № 4",3,{76D4E10D-3A19-497B-9CBD-E659041F82A5},,0,False,,,,,,,,
5861,"81 ЗАО ""ЕЭСнК""",4,{6C483E5B-E5FC-48F2-8374-8C139259D9AE},,0,False,,,,,,,,
5862,"ПС 35/6 кВ ""Куст-8"": яч. № 16",3,{D60E0A0F-BC2B-4004-BF30-7DE5771D2CD4},,0,False,,,,,,,,
5863,"ПС 35/6 кВ ""Насыровская"": яч. № 3",3,{D940BBF6-4977-49C0-8C9D-9A243801CB3F},,0,False,,,,,,,,
5864,Н-Покурское м/р,3,{E926653C-3FC1-44C6-B36C-7A3995EC410A},,0,False,,,,,,,,
5865,"ПС Н-Покурская 1,3",3,{FC8E6E28-C65D-4731-A886-70D855BF0D12},,0,False,,,,,,,,
5866,"109 ООО ""НБК""  +",3,{1A791AD4-5728-4197-A2D7-8B6591261C46},,0,False,,,,,,,,
5867,"138 ООО ""Мегион-Сервис""",3,{F6112DEC-0327-4C3D-858E-AD7910973323},,0,False,,,,,,,,
5868,"141 ЗАО СП ""МеКаМинефть""",3,{2E278763-31F3-425E-87D1-9B328CC62AB1},,0,False,,,,,,,,
5869,"409 ООО ""Технология-Сервис"" +",3,{F27A3DE9-4016-4C83-BDE7-2A3B29026720},,0,False,,,,,True,,,
5870,"ПС 35/6 кВ ""Кедровая"" яч. № 10",3,{DB0F39DF-7907-480A-9CBD-DA4A5B31651F},,0,False,,,,,,,,
5871,"141 ЗАО СП ""МеКаМинефть""+",4,{4C48E7E0-FE31-462A-9091-8CEC783973A4},,0,False,,,,,,,,
5872,"Пс 35/6 кВ ""Куст-1"" яч. № 16",3,{1BC9AE97-925A-4BF6-BDD5-FFF5242EFC82},,0,False,,,,,,,,
5873,"ООО ""МСпМУ""",4,{4FDCE4A0-64E6-4C6B-93C9-C2AF93FDCAC4},,0,False,,,,,,,,
5874,"ПС 35/6 кВ ""Куст-78"" яч. № 4",3,{344BD6FC-F4A4-4197-BD46-ADB59B430943},,0,False,,,,,,,,
5875,"ООО ""МУБР""",4,{AC3ED279-1C05-41CE-B829-0E66281300F7},,0,False,,,,,,,,
5876,"ПС 35/6 кВ ""УПН"" яч № 9",3,{83E274A2-11A3-419C-AC2E-2F037525F94C},,0,False,,,,,,,,
5877,"ООО ""МСпМУ""",4,{3125B16A-63AD-49E4-BD57-D28C37341B74},,0,False,,,,,,,,
5878,Структура ОАО СН-МНГ - Столовые,4,{FB6304E4-70DD-4346-AF83-8C5736B05812},,0,False,,,,,,,,
5879,"РУ 6 кВ ""Н-Покурское"" яч. № 1",3,{394035B2-C25B-4F7F-8528-EEA1363CA19C},,0,False,,,,,,,,
5880,"134-2 ООО ""СпецТеплоСервис""  +",4,{4D4FB812-AF9A-4DE1-B731-9CA5C6B69736},,0,False,,,,,,,,
5881,"ООО ""МЭН"" Хоз.нужды С/Р № 7",4,{9B8811F2-DA5D-4F0E-952E-E424935290FF},,0,False,,,,,,,,
5882,"РУ 6 кВ ""Н-Покурское"": яч. № 13",3,{AFE95303-7555-4BF0-B070-B587F5EDAF8C},,0,False,,,,,,,,
5883,"ООО ""СТС""",4,{22D3412E-CA24-419D-B33B-75FBCBCCEDB8},,0,False,,,,,,,,
5884,"РУ 6 кВ ""Н-Покурское"": Яч. № 25",3,{493B4CA2-8A39-4A43-8C0E-D89216FF75BB},,0,False,,,,,,,,
5885,"613 ООО ""МСпМУ""  +",4,{9E2F6ED2-A557-4C47-8A44-F74AD3BA623E},,0,False,,,,,,,,
5886,"ЗАО ""Трейд-Ойл""",4,{73EDA8AB-C4AD-4AFE-8BF6-4CAF57557479},,0,False,,,,,,,,
5887,"ООО ""АиСС""",4,{B7B74C8E-0A57-4B28-B270-C77D6BBDC4A2},,0,False,,,,,,,,
5888,"ООО ""Теплонефть""",4,{B9F06ED2-1866-4ADD-8AAC-13542A2CF055},,0,False,,,,,,,,
5889,"Структура ОАО СН-МНГ-Управление Соц-нефть""",4,{E0DCD0D3-8A26-462A-AE8F-B7E2DD5ECEE4},,0,False,,,,,,,,
5890,"РУ 6 кВ ""Н-Покурское"": Яч. № 26",3,{5390E308-63CD-4EC4-A586-3FB1F0A1978B},,0,False,,,,,,,,
5891,"ООО ""МУБР""",4,{A08E5535-3C11-456E-B0F5-54484DD03E4F},,0,False,,,,,,,,
5892,Покамасовское м/р,3,{29C91A56-2BF3-46A7-99AF-25FBCD86416C},,0,False,,,,,,,,
5893,ПС Покамасовская,3,{C0874361-E6F4-4282-B21D-4CDE7DC5CF83},,0,False,,,,,,,,
5894,"138 ООО ""Мегион-Сервис""",3,{2B97B3F5-05FB-4B18-954A-B7A61EBBE2C2},,0,False,,,,,,,,
5895,"141 ЗАО СП ""МеКаМинефть""",3,{78E9EE2B-23D1-4CBF-9866-433231826FA8},,0,False,,,,,,,,
5896,"192 ЗАО СП ""КаприНейборз""   +",3,{B9BC695F-947F-4C90-9FDB-6025F0F11899},,0,False,,,,,,,,
5897,"ПС 35/6 кВ ""Пеньковская"" яч. № 6",3,{81E4BBFE-6B0F-4654-B513-0D7F7433F948},,0,False,,,,,,,,
5898,"138 ООО ""Мегион-Сервис""+",4,{5ECDFCEF-C516-4FD2-9BD1-0BF4EF2BEA48},,0,False,,,,,,,,
5899,"ООО ""Ю-Тех""",4,{7029FCD7-92B2-43E5-986B-2C308869C119},,0,False,,,,,,,,
5900,ООО НАРС,4,{3C9828DD-A252-42FF-9BB5-5D0D3E4E3629},,0,False,,,,,,,,
5901,ЦПСкР Трубная база -Сервис-Нефть,4,{11D6B6BE-B631-409C-9004-60E0F8A9E7F6},,0,False,,,,,,,,
5902,"РУ 6 кВ ""Покамасовское"": яч. № 11",3,{B9FFA5FC-1928-401F-8252-B5E92F3C6B8D},,0,False,,,,,,,,
5903,"ООО ""МЭН"" Хоз.нужды С/Р № 8",4,{9F66D050-E20E-4AE8-A1E8-ACDE82991D8E},,0,False,,,,,,,,
5904,"ООО ""СТС""",4,{DF450A75-C8BE-403E-8E37-A7B513F9BF84},,0,False,,,,,,,,
5905,"РУ-6 кВ ""Покамасовская"" яч. № 23",3,{8C336078-BC65-45EF-B0CE-C9FC305902D8},,0,False,,,,,,,,
5906,"ЗАО ""Трейд-Ойл""",4,{683E9ED6-BBF0-4BB2-A1E6-E2585B8C635F},,0,False,,,,,,,,
5907,"ООО ""АиСС""",4,{25780AC5-AA3A-4DDD-9E50-10B1415B44B4},,0,False,,,,,,,,
5908,"ООО ""Нефтеспецтранс""",4,{95BF5CB0-C112-41B5-AD9A-7AB7E08728CF},,0,False,,,,,,,,
5909,"ООО ""СТС""",4,{E9842BD2-4EE2-4647-9603-0231872058F2},,0,False,,,,,,,,
5910,"ООО ""Теплонефть""",4,{E89FA86B-60D9-4D2F-9425-1F7555AEA270},,0,False,,,,,,,,
5911,Структура ОАО СН-МНГ - Столовые,4,{404AF084-5AD4-41EC-800B-736F83EDE873},,0,False,,,,,,,,
5912,"РУ-6 кВ ""Покамасовское яч. № 2",3,{B706D641-FA12-45A5-AC0D-F3178527B10E},,0,False,,,,,,,,
5913,"ООО ""НСС""",4,{C1C9DFCB-E720-4C94-A071-B54632C0821F},,0,False,,,,,,,,
5914,С-Островное м/р,3,{56994686-F84E-4414-8042-A61A402ED7D5},,0,False,,,,,,,,
5915,ПС С-Островная,3,{39A43C9F-5784-49B3-8058-900061ADCBDA},,0,False,,,,,,,,
5916,Ю-Аганское м/р,3,{5FF911CA-BCC6-4627-BF7F-F92998D12A76},,0,False,,,,,,,,
5917,"138 ООО ""Мегион-Сервис""",3,{7B0F4E08-5EB5-4F99-8E04-FDC3EFED8D68},,0,False,,,,,,,,
5918,"192 ЗАО СП ""КаприНейборз"" +",3,{5F8C5E0D-A73E-4959-822D-BC2CD5C3D9C3},,0,False,,,,,,,,
5919,"ООО ""Рубеж""",3,{C2DD8B30-0F94-4EC3-9454-292603EEF45A},,0,False,,,,,,,,
5920,"РУ-6 кВ ""Южноаганское"" яч. № 35",3,{94754574-68F7-4BD1-8B34-200AE3920117},,0,False,,,,,,,,
5921,"ООО ""Нефтедебит""",4,{6E822491-AC81-4142-811E-91BE9F4A8819},,0,False,,,,,,,,
5922,"ООО ""Теплонефть""",4,{D28EB029-C24A-473F-BDED-D548B40F477D},,0,False,,,,,,,,
5923,ООО Гидроэнергомонтаж,4,{6A689CB8-568D-4A2F-8DA5-DC470A137755},,0,False,,,,,,,,
5924,Ю-Локосовское м/р,3,{CDED2A19-02DE-45F9-B649-CA724BE0949E},,0,False,,,,,,,,
5925,"ПС Кетовская 2,4",3,{DDFA439A-687D-4F7C-BBE8-6D4B93F0F0CF},,0,False,,,,,,,,
5926,Ю-Покамасовское м/р,3,{ADB13EBC-E220-4362-81C6-8DA6F13975F7},,0,False,,,,,,,,
5927,ПС Ю-Покамаосвская,3,{8676D83F-8739-4003-A88D-BF52235728D2},,0,False,,,,,,,,
5928,"ПС 35/6 кВ ""Ю-Покамасовская"" яч. № 14",3,{262471E3-A34C-4862-B846-7B0588B67EA9},,0,False,,,,,,,,
5929,"109 ООО ""НБК""",4,{527C4053-FBAD-4612-9546-4A335FD7C951},,0,False,,,,,,,,
