Подразделение,Электроустановка,"СШ, №яч.",Дисп. наименование КТП(Н),section_name,section_tap_num,pad_num,ktpn_num,ktpn_object_type,ktpn_primitiveName,ktpn_node_name
с/р №2,"ПС 35/6 кВ Западная, Тр-р 35/6 кВ №1 (ТОМН 4000/35; ПБВ; 0)",СШ 6 кВ №1 яч.8,"Куст 3 КТПН 6/0,4 кВ 400 кВА №1",СШ 6 кВ №1,8,,1,КТПН,eeKTPN,"Куст 3 КТПН 6/0,4 кВ 400 кВА №1"
с/р №2,"ПС 35/6 кВ Куст-15, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.5,"Куст 3 КТПН 6/0,4 кВ 400 кВА №1",СШ 6 кВ №1,5,,1,КТПН,eeKTPN,"Куст 3 КТПН 6/0,4 кВ 400 кВА №1"
с/р №2,"ПС 35/6 кВ Западная, Тр-р 35/6 кВ №1 (ТОМН 4000/35; ПБВ; 0)",СШ 6 кВ №1 яч.8,"Куст 3 КТПН 6/0,4 кВ 400 кВА №1",СШ 6 кВ №1,8,,1,КТПН,eeKTPN,"Куст 3 КТПН 6/0,4 кВ 400 кВА №1"
с/р №2,"ПС 35/6 кВ Куст-15, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.5,"Куст 3 КТПН 6/0,4 кВ 400 кВА №1",СШ 6 кВ №1,5,,1,КТПН,eeKTPN,"Куст 3 КТПН 6/0,4 кВ 400 кВА №1"
с/р №2,"ПС 35/6 кВ Западная, Тр-р 35/6 кВ №1 (ТОМН 4000/35; ПБВ; 0)",СШ 6 кВ №1 яч.8,"Куст 3 КТПН 6/0,4 кВ 400 кВА №1",СШ 6 кВ №1,8,,1,КТПН,eeKTPN,"Куст 3 КТПН 6/0,4 кВ 400 кВА №1"
с/р №2,"ПС 35/6 кВ Куст-15, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.5,"Куст 3 КТПН 6/0,4 кВ 400 кВА №1",СШ 6 кВ №1,5,,1,КТПН,eeKTPN,"Куст 3 КТПН 6/0,4 кВ 400 кВА №1"
с/р №2,"ПС 35/6 кВ Западная, Тр-р 35/6 кВ №1 (ТОМН 4000/35; ПБВ; 0)",СШ 6 кВ №1 яч.8,"Куст 3 КТПН 6/0,4 кВ 400 кВА №1",СШ 6 кВ №1,8,,1,КТПН,eeKTPN,"Куст 3 КТПН 6/0,4 кВ 400 кВА №1"
с/р №2,"ПС 35/6 кВ Куст-15, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.5,"Куст 3 КТПН 6/0,4 кВ 400 кВА №1",СШ 6 кВ №1,5,,1,КТПН,eeKTPN,"Куст 3 КТПН 6/0,4 кВ 400 кВА №1"
с/р №2,"ПС 35/6 кВ Западная, Тр-р 35/6 кВ №1 (ТОМН 4000/35; ПБВ; 0)",СШ 6 кВ №1 яч.8,"Куст 3 КТПН 6/0,4 кВ 400 кВА №1",СШ 6 кВ №1,8,,1,КТПН,eeKTPN,"Куст 3 КТПН 6/0,4 кВ 400 кВА №1"
с/р №2,"ПС 35/6 кВ Куст-15, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.5,"Куст 3 КТПН 6/0,4 кВ 400 кВА №1",СШ 6 кВ №1,5,,1,КТПН,eeKTPN,"Куст 3 КТПН 6/0,4 кВ 400 кВА №1"
с/р №2,"ПС 35/6 кВ Западная, Тр-р 35/6 кВ №1 (ТОМН 4000/35; ПБВ; 0)",СШ 6 кВ №1 яч.8,"Куст 3 КТПН 6/0,4 кВ 400 кВА №1",СШ 6 кВ №1,8,,1,КТПН,eeKTPN,"Куст 3 КТПН 6/0,4 кВ 400 кВА №1"
с/р №2,"ПС 35/6 кВ Куст-15, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.5,"Куст 3 КТПН 6/0,4 кВ 400 кВА №1",СШ 6 кВ №1,5,,1,КТПН,eeKTPN,"Куст 3 КТПН 6/0,4 кВ 400 кВА №1"
с/р №2,"ПС 35/6 кВ Западная, Тр-р 35/6 кВ №1 (ТОМН 4000/35; ПБВ; 0)",СШ 6 кВ №1 яч.8,"Куст 3 КТПН 6/0,4 кВ 400 кВА №1",СШ 6 кВ №1,8,,1,КТПН,eeKTPN,"Куст 3 КТПН 6/0,4 кВ 400 кВА №1"
с/р №2,"ПС 35/6 кВ Куст-15, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.5,"Куст 3 КТПН 6/0,4 кВ 400 кВА №1",СШ 6 кВ №1,5,,1,КТПН,eeKTPN,"Куст 3 КТПН 6/0,4 кВ 400 кВА №1"
с/р №2,"ПС 35/6 кВ Куст-15, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.5,"Куст 3 КТПН 6/0,4 кВ 400 кВА №1",СШ 6 кВ №1,5,,1,КТПН,eeKTPN,"Куст 3 КТПН 6/0,4 кВ 400 кВА №1"
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.10,"Куст 30 КТПН 6/0,4кВ 250кВА №1",СШ 6 кВ №1,10,,1,КТПН,eeKTPN,"Куст 30 КТПН 6/0,4кВ 250кВА №1"
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.10,"Куст 30 КТПН 6/0,4кВ 250кВА №1",СШ 6 кВ №1,10,,1,КТПН,eeKTPN,"Куст 30 КТПН 6/0,4кВ 250кВА №1"
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.10,"Куст 30 КТПН 6/0,4кВ 250кВА №1",СШ 6 кВ №1,10,,1,КТПН,eeKTPN,"Куст 30 КТПН 6/0,4кВ 250кВА №1"
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.10,"Куст 30 КТПН 6/0,4кВ 250кВА №1",СШ 6 кВ №1,10,,1,КТПН,eeKTPN,"Куст 30 КТПН 6/0,4кВ 250кВА №1"
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.10,"Куст 30 КТПН 6/0,4кВ 400кВА №2",СШ 6 кВ №1,10,,2,КТПН,eeKTPN,"Куст 30 КТПН 6/0,4кВ 400кВА №2"
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.10,"Куст 30 КТПН 6/0,4кВ 400кВА №2",СШ 6 кВ №1,10,,2,КТПН,eeKTPN,"Куст 30 КТПН 6/0,4кВ 400кВА №2"
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.10,"Куст 30 КТПН 6/0,4кВ 400кВА №2",СШ 6 кВ №1,10,,2,КТПН,eeKTPN,"Куст 30 КТПН 6/0,4кВ 400кВА №2"
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.10,"Куст 30 КТПН 6/0,4кВ 400кВА №2",СШ 6 кВ №1,10,,2,КТПН,eeKTPN,"Куст 30 КТПН 6/0,4кВ 400кВА №2"
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.10,"Куст 30 КТПН 6/0,4кВ 400кВА №2",СШ 6 кВ №1,10,,2,КТПН,eeKTPN,"Куст 30 КТПН 6/0,4кВ 400кВА №2"
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.10,"Куст 30 КТПН 6/0,4кВ 400кВА №2",СШ 6 кВ №1,10,,2,КТПН,eeKTPN,"Куст 30 КТПН 6/0,4кВ 400кВА №2"
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.10,"Куст 30 КТПН 6/0,4кВ 400кВА №2",СШ 6 кВ №1,10,,2,КТПН,eeKTPN,"Куст 30 КТПН 6/0,4кВ 400кВА №2"
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.10,"Куст 30 КТПН 6/0,4кВ 400кВА №3",СШ 6 кВ №1,10,,3,КТПН,eeKTPN,"Куст 30 КТПН 6/0,4кВ 400кВА №3"
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.10,"Куст 30 КТПН 6/0,4кВ 400кВА №3",СШ 6 кВ №1,10,,3,КТПН,eeKTPN,"Куст 30 КТПН 6/0,4кВ 400кВА №3"
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.10,"Куст 30 КТПН 6/0,4кВ 400кВА №3",СШ 6 кВ №1,10,,3,КТПН,eeKTPN,"Куст 30 КТПН 6/0,4кВ 400кВА №3"
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.10,"Куст 30 КТПН 6/0,4кВ 400кВА №3",СШ 6 кВ №1,10,,3,КТПН,eeKTPN,"Куст 30 КТПН 6/0,4кВ 400кВА №3"
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.10,"Куст 30 КТПН 6/0,4кВ 400кВА №3",СШ 6 кВ №1,10,,3,КТПН,eeKTPN,"Куст 30 КТПН 6/0,4кВ 400кВА №3"
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.10,"Куст 30 КТПН 6/0,4кВ 400кВА №3",СШ 6 кВ №1,10,,3,КТПН,eeKTPN,"Куст 30 КТПН 6/0,4кВ 400кВА №3"
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.10,"Куст 30 КТПН 6/0,4кВ 400кВА №3",СШ 6 кВ №1,10,,3,КТПН,eeKTPN,"Куст 30 КТПН 6/0,4кВ 400кВА №3"
с/р №2,"ПС 35/6 кВ Куст-27, Тр-р 35/6 кВ №1 (; ; 0)",СШ 6 кВ №1 яч.10,"Куст 30 КТПН 6/0,4кВ 400кВА №3",СШ 6 кВ №1,10,,3,КТПН,eeKTPN,"Куст 30 КТПН 6/0,4кВ 400кВА №3"
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №1 яч.8,"Куст 30а КТПН 6/0,4кВ 400кВА №3",СШ 6 кВ №1,8,,3,КТПН,eeKTPN,"Куст 30а КТПН 6/0,4кВ 400кВА №3"
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №1 яч.8,"Куст 30а КТПН 6/0,4кВ 400кВА №3",СШ 6 кВ №1,8,,3,КТПН,eeKTPN,"Куст 30а КТПН 6/0,4кВ 400кВА №3"
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №1 яч.8,"Куст 30а КТПН 6/0,4кВ 400кВА №3",СШ 6 кВ №1,8,,3,КТПН,eeKTPN,"Куст 30а КТПН 6/0,4кВ 400кВА №3"
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №1 яч.8,"Куст 30а КТПН 6/0,4кВ 400кВА №3",СШ 6 кВ №1,8,,3,КТПН,eeKTPN,"Куст 30а КТПН 6/0,4кВ 400кВА №3"
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №1 яч.8,"Куст 30а КТПН 6/0,4кВ 400кВА №3",СШ 6 кВ №1,8,,3,КТПН,eeKTPN,"Куст 30а КТПН 6/0,4кВ 400кВА №3"
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №1 яч.8,"Куст 30а КТПН 6/0,4кВ 400кВА №3",СШ 6 кВ №1,8,,3,КТПН,eeKTPN,"Куст 30а КТПН 6/0,4кВ 400кВА №3"
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №1 яч.8,"Куст 30а КТПН 6/0,4кВ 400кВА №3",СШ 6 кВ №1,8,,3,КТПН,eeKTPN,"Куст 30а КТПН 6/0,4кВ 400кВА №3"
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №1 яч.8,"Куст 30а КТПН 6/0,4кВ 400кВА №3",СШ 6 кВ №1,8,,3,КТПН,eeKTPN,"Куст 30а КТПН 6/0,4кВ 400кВА №3"
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №1 яч.8,"Куст 30а КТПН 6/0,4кВ 400кВА №3",СШ 6 кВ №1,8,,3,КТПН,eeKTPN,"Куст 30а КТПН 6/0,4кВ 400кВА №3"
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №1 яч.8,"Куст 30а КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,8,,1,КТПН,eeKTPN,"Куст 30а КТПН 6/0,4кВ 630кВА №1"
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №1 яч.8,"Куст 30а КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,8,,1,КТПН,eeKTPN,"Куст 30а КТПН 6/0,4кВ 630кВА №1"
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №1 яч.8,"Куст 30а КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,8,,1,КТПН,eeKTPN,"Куст 30а КТПН 6/0,4кВ 630кВА №1"
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №1 яч.8,"Куст 30а КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,8,,1,КТПН,eeKTPN,"Куст 30а КТПН 6/0,4кВ 630кВА №1"
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №1 яч.8,"Куст 30а КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,8,,1,КТПН,eeKTPN,"Куст 30а КТПН 6/0,4кВ 630кВА №1"
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №1 яч.8,"Куст 30а КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,8,,1,КТПН,eeKTPN,"Куст 30а КТПН 6/0,4кВ 630кВА №1"
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №1 яч.8,"Куст 30а КТПН 6/0,4кВ 630кВА №1",СШ 6 кВ №1,8,,1,КТПН,eeKTPN,"Куст 30а КТПН 6/0,4кВ 630кВА №1"
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №1 яч.8,"Куст 30а КТПН 6/0,4кВ 630кВА №2",СШ 6 кВ №1,8,,2,КТПН,eeKTPN,"Куст 30а КТПН 6/0,4кВ 630кВА №2"
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №1 яч.8,"Куст 30а КТПН 6/0,4кВ 630кВА №2",СШ 6 кВ №1,8,,2,КТПН,eeKTPN,"Куст 30а КТПН 6/0,4кВ 630кВА №2"
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №1 яч.8,"Куст 30а КТПН 6/0,4кВ 630кВА №2",СШ 6 кВ №1,8,,2,КТПН,eeKTPN,"Куст 30а КТПН 6/0,4кВ 630кВА №2"
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №1 яч.8,"Куст 30а КТПН 6/0,4кВ 630кВА №2",СШ 6 кВ №1,8,,2,КТПН,eeKTPN,"Куст 30а КТПН 6/0,4кВ 630кВА №2"
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №1 яч.8,"Куст 30а КТПН 6/0,4кВ 630кВА №2",СШ 6 кВ №1,8,,2,КТПН,eeKTPN,"Куст 30а КТПН 6/0,4кВ 630кВА №2"
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №1 яч.8,"Куст 30а КТПН 6/0,4кВ 630кВА №2",СШ 6 кВ №1,8,,2,КТПН,eeKTPN,"Куст 30а КТПН 6/0,4кВ 630кВА №2"
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №1 яч.8,"Куст 30а КТПН 6/0,4кВ 630кВА №2",СШ 6 кВ №1,8,,2,КТПН,eeKTPN,"Куст 30а КТПН 6/0,4кВ 630кВА №2"
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №1 яч.8,"Куст 30а КТПН 6/0,4кВ 630кВА №2",СШ 6 кВ №1,8,,2,КТПН,eeKTPN,"Куст 30а КТПН 6/0,4кВ 630кВА №2"
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №1 яч.8,"Куст 30а КТПН 6/0,4кВ 630кВА №2",СШ 6 кВ №1,8,,2,КТПН,eeKTPN,"Куст 30а КТПН 6/0,4кВ 630кВА №2"
с/р №2,РУ 6 кВ Мартовское,СШ 6 кВ №1 яч.8,"Куст 30а КТПН 6/0,4кВ 630кВА №2",СШ 6 кВ №1,8,,2,КТПН,eeKTPN,"Куст 30а КТПН 6/0,4кВ 630кВА №2"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 1000кВА №4",СШ 6 кВ №2,16,,4,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 1000кВА №4"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 1000кВА №4",СШ 6 кВ №2,16,,4,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 1000кВА №4"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 1000кВА №4",СШ 6 кВ №2,16,,4,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 1000кВА №4"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 1000кВА №4",СШ 6 кВ №2,16,,4,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 1000кВА №4"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 1000кВА №4",СШ 6 кВ №2,16,,4,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 1000кВА №4"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 1000кВА №4",СШ 6 кВ №2,16,,4,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 1000кВА №4"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 1000кВА №4",СШ 6 кВ №2,16,,4,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 1000кВА №4"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 1000кВА №4",СШ 6 кВ №2,16,,4,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 1000кВА №4"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 1000кВА №4",СШ 6 кВ №2,16,,4,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 1000кВА №4"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 1000кВА №4",СШ 6 кВ №2,16,,4,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 1000кВА №4"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 1000кВА №4",СШ 6 кВ №2,16,,4,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 1000кВА №4"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 1000кВА №4",СШ 6 кВ №2,16,,4,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 1000кВА №4"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 1000кВА №4",СШ 6 кВ №2,16,,4,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 1000кВА №4"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №2,16,,1,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 400кВА №1"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №2,16,,1,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 400кВА №1"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №2,16,,1,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 400кВА №1"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №2,16,,1,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 400кВА №1"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №2,16,,1,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 400кВА №1"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №2,16,,1,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 400кВА №1"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №2,16,,1,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 400кВА №1"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №2,16,,1,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 400кВА №1"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 400кВА №1",СШ 6 кВ №2,16,,1,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 400кВА №1"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 400кВА №5",СШ 6 кВ №2,16,,5,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 400кВА №5"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 400кВА №5",СШ 6 кВ №2,16,,5,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 400кВА №5"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 400кВА №5",СШ 6 кВ №2,16,,5,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 400кВА №5"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 400кВА №5",СШ 6 кВ №2,16,,5,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 400кВА №5"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 400кВА №5",СШ 6 кВ №2,16,,5,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 400кВА №5"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 400кВА №5",СШ 6 кВ №2,16,,5,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 400кВА №5"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 400кВА №5",СШ 6 кВ №2,16,,5,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 400кВА №5"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 400кВА №5",СШ 6 кВ №2,16,,5,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 400кВА №5"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 630кВА №2",СШ 6 кВ №2,16,,2,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 630кВА №2"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 630кВА №2",СШ 6 кВ №2,16,,2,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 630кВА №2"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 630кВА №2",СШ 6 кВ №2,16,,2,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 630кВА №2"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 630кВА №2",СШ 6 кВ №2,16,,2,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 630кВА №2"
с/р №2,"ПС 35/6 кВ Куст-43, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.16,"Куст 31 КТПН 6/0,4кВ 630кВА №2",СШ 6 кВ №2,16,,2,КТПН,eeKTPN,"Куст 31 КТПН 6/0,4кВ 630кВА №2"
