Подразделение,Электроустановка,"СШ, №яч.",Дисп. наименование КТП(Н),"S, кВА","I ном., А",№ авт. (тип),"I ном.авт., А","Тип блока защит АВ-0,4кВ","Прогрузка АВ-0,4кВ",Уставка МТЗ,Уставка МТО,Диап. рег. уст. МТЗ,Диап. рег. уст. МТО,Потребитель,"ЭЦН, ШГН","Р факт., кВт",Состояние,"I факт., А","Загр. КТПН, %","U факт. КТПН, В",ПБВ Кол-во,ПБВ Полож.,Дата замера,"U на СУ, В",Селективность действия защит,"Qжидк., куб.м./с","Qн., тонн","Время АПВ, мин.",Рем. № КТПН
с/р №5,РУ 6кВ Южно-Аганское,СШ 6 кВ №2 яч.31,"КП-8 юа КТПН 6/0,4 кВ 630 кВА №4 ",630,910.4,6(ВА 5237),160.0,,,0.0,0.0,,,Разьем,,0.0,,0.0,51.0,398.0,5,1,2022-08-01,0.0,,0.0,0.0,0.0,103-25
с/р №5,РУ 6кВ Южно-Аганское,СШ 6 кВ №2 яч.31,"КП-8 юа КТПН 6/0,4 кВ 630 кВА №4 ",630,910.4,7(ВА 5237),250.0,,,0.0,0.0,,,резерв,,0.0,,0.0,51.0,398.0,5,1,2022-08-01,0.0,,0.0,0.0,0.0,103-25
с/р №5,РУ 6кВ Южно-Аганское,СШ 6 кВ №2 яч.31,"КП-8 юа КТПН 6/0,4 кВ 630 кВА №4 ",630,910.4,8(ВА 52-37),320.0,,,0.0,0.0,,,резерв,,0.0,,0.0,51.0,398.0,5,1,2022-08-01,0.0,,0.0,0.0,0.0,103-25
с/р №5,РУ 6кВ Южно-Аганское,СШ 6 кВ №2 яч.31,"КП-8 юа КТПН 6/0,4 кВ 630 кВА №4 ",630,910.4,9(ВА 52-37),320.0,,,0.0,0.0,,,Резерв,,0.0,,0.0,51.0,398.0,5,1,2022-08-01,0.0,,0.0,0.0,0.0,103-25
с/р №5,РУ 6кВ Южно-Аганское,СШ 6 кВ №2 яч.31,"КП-8 юа КТПН 6/0,4 кВ 630 кВА №4 ",630,910.4,10(ВА 52-37),63.0,,,0.0,0.0,,,Разъем,,0.0,,0.0,51.0,398.0,5,1,2022-08-01,0.0,,0.0,0.0,0.0,103-25
с/р №5,"ПС 35/6 кВ КНС-3А, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.3,"КП-80 КТПН 6/0,4 кВ 250 кВА №1 ",250,361.3,1(ВА51-39),320.0,,53-8-05,0.0,0.0,,,771,ЭЦН,50.0,Остановлен,0.0,0.0,397.0,5,0,2022-06-29,0.0,,0.0,0.0,0.0,208-05
с/р №5,"ПС 35/6 кВ КНС-3А, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.3,"КП-80 КТПН 6/0,4 кВ 250 кВА №1 ",250,361.3,2(ВА57-35),160.0,,144-9-05,0.0,0.0,,,резерв,,0.0,,0.0,0.0,397.0,5,0,2022-06-29,0.0,,0.0,0.0,0.0,208-05
с/р №5,"ПС 35/6 кВ КНС-3А, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.3,"КП-80 КТПН 6/0,4 кВ 250 кВА №1 ",250,361.3,3(ВА57-35),160.0,,82-6-05,0.0,0.0,,,761,ЭЦН,45.0,Остановлен,0.0,0.0,397.0,5,0,2022-06-29,0.0,,0.0,0.0,0.0,208-05
с/р №5,"ПС 35/6 кВ КНС-3А, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.3,"КП-80 КТПН 6/0,4 кВ 250 кВА №1 ",250,361.3,4(А 3716),160.0,,210-8-05,0.0,0.0,,,ШР,,0.0,,0.0,0.0,397.0,5,0,2022-06-29,0.0,,0.0,0.0,0.0,208-05
с/р №5,"ПС 35/6 кВ КНС-3А, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.3,"КП-80 КТПН 6/0,4 кВ 400 кВА №2",400,578,1(ВА55-41),100.0,,144-11-05,0.0,0.0,,,БМА,,0.0,,0.0,47.0,398.0,3,0,2022-06-29,0.0,,0.0,0.0,0.0,277-05
с/р №5,"ПС 35/6 кВ КНС-3А, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.3,"КП-80 КТПН 6/0,4 кВ 400 кВА №2",400,578,2(ВА 5237),400.0,,,0.0,0.0,,,760,ЭЦН,100.0,Запущен,220.0,47.0,398.0,3,0,2022-06-29,0.0,,0.0,0.0,0.0,277-05
с/р №5,"ПС 35/6 кВ КНС-3А, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.3,"КП-80 КТПН 6/0,4 кВ 400 кВА №2",400,578,3(ВА 57-35),160.0,,247-4-06,0.0,0.0,,,767,ЭЦН,21.0,Запущен,53.0,47.0,398.0,3,0,2022-06-29,0.0,,0.0,0.0,0.0,277-05
с/р №5,"ПС 35/6 кВ КНС-3А, Тр-р 35/6 кВ №2 (; ; 0)",СШ 6 кВ №2 яч.3,"КП-80 КТПН 6/0,4 кВ 400 кВА №2",400,578,4(ВА 57ф-35),16.0,,118-8-05,0.0,0.0,,,резерв,,0.0,,0.0,47.0,398.0,3,0,2022-06-29,0.0,,0.0,0.0,0.0,277-05
