Подразделение,Электроустановка,"СШ, №яч.",Дисп. наименование КТП(Н),Потребитель
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"КТПН 6/0,4кВ 630кВА №2 К-51",ПМ
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"КТПН 6/0,4кВ 630кВА №2 К-51",1549
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"КТПН 6/0,4кВ 630кВА №2 К-51",резерв
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"КТПН 6/0,4кВ 630кВА №2 К-51",1468
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"КТПН 6/0,4кВ 630кВА №2 К-51",БСК160кВАр
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"КТПН 6/0,4кВ 630кВА №2 К-51",ШЩ
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"КТПН 6/0,4кВ 630кВА №2 К-54",Вводной автомат
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"КТПН 6/0,4кВ 630кВА №2 К-54",1230
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"КТПН 6/0,4кВ 630кВА №2 К-54",2931
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"КТПН 6/0,4кВ 630кВА №2 К-54",резерв
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"КТПН 6/0,4кВ 630кВА №2 К-54",311
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"КТПН 6/0,4кВ 630кВА №2 К-54","ПР-0,4 кВ БНДР"
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"КТПН 6/0,4кВ 630кВА №2 К-54",резерв
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"КТПН 6/0,4кВ 630кВА №2 К-54",1228
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"КТПН 6/0,4кВ 630кВА №2 К-54",БСК160кВАр
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.5,"КТПН 6/0,4кВ 630кВА №2 К-54",ШЩ
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.11,"КТПН 6/0,4кВ 630кВА №2 К-56",Вводной автомат
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.11,"КТПН 6/0,4кВ 630кВА №2 К-56",БМА
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.11,"КТПН 6/0,4кВ 630кВА №2 К-56",БНДР
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.11,"КТПН 6/0,4кВ 630кВА №2 К-56",3058
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.11,"КТПН 6/0,4кВ 630кВА №2 К-56",резерв
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.11,"КТПН 6/0,4кВ 630кВА №2 К-56",резерв
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.11,"КТПН 6/0,4кВ 630кВА №2 К-56",резерв
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.11,"КТПН 6/0,4кВ 630кВА №2 К-56",1249
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.11,"КТПН 6/0,4кВ 630кВА №2 К-56",БСК160кВАр
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.11,"КТПН 6/0,4кВ 630кВА №2 К-56",ШЩ
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.8,"КТПН 6/0,4кВ 630кВА №2 К-61",Вводной автомат
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.8,"КТПН 6/0,4кВ 630кВА №2 К-61",БСК
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.8,"КТПН 6/0,4кВ 630кВА №2 К-61",1221В
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.8,"КТПН 6/0,4кВ 630кВА №2 К-61",резерв
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.8,"КТПН 6/0,4кВ 630кВА №2 К-61",Мегионгелогия
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.8,"КТПН 6/0,4кВ 630кВА №2 К-61",4100
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.8,"КТПН 6/0,4кВ 630кВА №2 К-61",1304
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.8,"КТПН 6/0,4кВ 630кВА №2 К-61",резерв
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.8,"КТПН 6/0,4кВ 630кВА №2 К-61",АВ№10
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.8,"КТПН 6/0,4кВ 630кВА №2 К-61",ШЩ
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.8,"КТПН 6/0,4кВ 630кВА №2 К-61",УДХ
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.№15,"КТПН 6/0,4кВ 630кВА №2 К-62",Вводной автомат
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.№15,"КТПН 6/0,4кВ 630кВА №2 К-62",ПМ
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.№15,"КТПН 6/0,4кВ 630кВА №2 К-62",резерв
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.№15,"КТПН 6/0,4кВ 630кВА №2 К-62",2818
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.№15,"КТПН 6/0,4кВ 630кВА №2 К-62",924
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.№15,"КТПН 6/0,4кВ 630кВА №2 К-62",резерв
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.№15,"КТПН 6/0,4кВ 630кВА №2 К-62",ПРС
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.№15,"КТПН 6/0,4кВ 630кВА №2 К-62",резерв
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.№15,"КТПН 6/0,4кВ 630кВА №2 К-62",450
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.№15,"КТПН 6/0,4кВ 630кВА №2 К-62",ШЩ
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.18,"КТПН 6/0,4кВ 630кВА №2 К-69",Вводной автомат
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.18,"КТПН 6/0,4кВ 630кВА №2 К-69","ПМ,шк.ПРС"
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.18,"КТПН 6/0,4кВ 630кВА №2 К-69","АВ№12,13"
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.18,"КТПН 6/0,4кВ 630кВА №2 К-69",3786
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.18,"КТПН 6/0,4кВ 630кВА №2 К-69",резерв
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.18,"КТПН 6/0,4кВ 630кВА №2 К-69",588
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.18,"КТПН 6/0,4кВ 630кВА №2 К-69",резерв
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.18,"КТПН 6/0,4кВ 630кВА №2 К-69",2688
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.18,"КТПН 6/0,4кВ 630кВА №2 К-69",резерв
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.18,"КТПН 6/0,4кВ 630кВА №2 К-69",748
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.18,"КТПН 6/0,4кВ 630кВА №2 К-69",БСК 160кВАр
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.18,"КТПН 6/0,4кВ 630кВА №2 К-69",ШЩ
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.18,"КТПН 6/0,4кВ 630кВА №2 К-69",БНДР скв588
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №2 (; ПБВ; 0)",СШ 6 кВ №2 яч.18,"КТПН 6/0,4кВ 630кВА №2 К-69",БНДР
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.11,"КТПН 6/0,4кВ 630кВА №2 К-75",Вводной автомат
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.11,"КТПН 6/0,4кВ 630кВА №2 К-75",БСК
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.11,"КТПН 6/0,4кВ 630кВА №2 К-75",резерв
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.11,"КТПН 6/0,4кВ 630кВА №2 К-75",резерв
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.11,"КТПН 6/0,4кВ 630кВА №2 К-75",резерв
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.11,"КТПН 6/0,4кВ 630кВА №2 К-75",резерв
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.11,"КТПН 6/0,4кВ 630кВА №2 К-75",БМА
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.11,"КТПН 6/0,4кВ 630кВА №2 К-75",743
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.11,"КТПН 6/0,4кВ 630кВА №2 К-75",УДХ
с/р №9,"ПС 35/6 кВ ""Салманов"", ТР-р 35/6 кВ № №1 (; ПБВ; 0)",СШ 6 кВ №1 яч.11,"КТПН 6/0,4кВ 630кВА №2 К-75",ШЩ
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.3,"КТПН 6/0,4кВ 630кВА №2 К-86",Вводной автомат
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.3,"КТПН 6/0,4кВ 630кВА №2 К-86",БСК
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.3,"КТПН 6/0,4кВ 630кВА №2 К-86",резерв
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.3,"КТПН 6/0,4кВ 630кВА №2 К-86",2790
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.3,"КТПН 6/0,4кВ 630кВА №2 К-86",2781
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.3,"КТПН 6/0,4кВ 630кВА №2 К-86",резерв
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.3,"КТПН 6/0,4кВ 630кВА №2 К-86",2787
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.3,"КТПН 6/0,4кВ 630кВА №2 К-86",резерв
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.3,"КТПН 6/0,4кВ 630кВА №2 К-86",КРС/ПРС
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.3,"КТПН 6/0,4кВ 630кВА №2 К-86",БНДР
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.3,"КТПН 6/0,4кВ 630кВА №2 К-86",ШЩ
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.5,"КТПН 6/0,4кВ 630кВА №2 К-94",Вводной автомат
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.5,"КТПН 6/0,4кВ 630кВА №2 К-94",БСК
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.5,"КТПН 6/0,4кВ 630кВА №2 К-94",9406
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.5,"КТПН 6/0,4кВ 630кВА №2 К-94",2744
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.5,"КТПН 6/0,4кВ 630кВА №2 К-94",2743
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.5,"КТПН 6/0,4кВ 630кВА №2 К-94",2746
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.5,"КТПН 6/0,4кВ 630кВА №2 К-94",резерв
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.5,"КТПН 6/0,4кВ 630кВА №2 К-94",резерв
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.5,"КТПН 6/0,4кВ 630кВА №2 К-94","ПР-0,4кВ №1"
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.5,"КТПН 6/0,4кВ 630кВА №2 К-94",БМА
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.5,"КТПН 6/0,4кВ 630кВА №2 К-94",ПМ
с/р №9,РУ 6 кВ ДНС-2,СШ 6 кВ №1 яч.5,"КТПН 6/0,4кВ 630кВА №2 К-94",ШЩ
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",Вводной автомат
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",Вводной автомат
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",772
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",772
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",763
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",763
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",резерв
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",резерв
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",резерв
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",резерв
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",713
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",713
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",758
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",758
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",резерв
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",резерв
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №1 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",ШЩ
с/р №9,"ПС 35/6 кВ ""Норкин"", ТР-р 35/6 кВ №2 (укажите тип тр-ра; ; 0)",СШ 6 кВ №1 яч.2,"КТПН 6/0,4кВ 630кВА №3 К-32",ШЩ
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.15,"КТПН 6/0,4кВ 630кВА №3 К-33",Вводной автомат
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.15,"КТПН 6/0,4кВ 630кВА №3 К-33",
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.15,"КТПН 6/0,4кВ 630кВА №3 К-33","ООО""МУБР"""
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.15,"КТПН 6/0,4кВ 630кВА №3 К-33",БНДР
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.15,"КТПН 6/0,4кВ 630кВА №3 К-33",резерв
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.15,"КТПН 6/0,4кВ 630кВА №3 К-33",1386
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.15,"КТПН 6/0,4кВ 630кВА №3 К-33",773
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.15,"КТПН 6/0,4кВ 630кВА №3 К-33",761
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.15,"КТПН 6/0,4кВ 630кВА №3 К-33",ШЩ
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №2 яч.№2,"КТПН 6/0,4кВ 630кВА №3 К-34",Вводной автомат
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №2 яч.№2,"КТПН 6/0,4кВ 630кВА №3 К-34",БМА
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №2 яч.№2,"КТПН 6/0,4кВ 630кВА №3 К-34",Резерв
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №2 яч.№2,"КТПН 6/0,4кВ 630кВА №3 К-34",729
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №2 яч.№2,"КТПН 6/0,4кВ 630кВА №3 К-34",195
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №2 яч.№2,"КТПН 6/0,4кВ 630кВА №3 К-34",Резерв
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №2 яч.№2,"КТПН 6/0,4кВ 630кВА №3 К-34",БНДР
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №2 яч.№2,"КТПН 6/0,4кВ 630кВА №3 К-34",148
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №2 яч.№2,"КТПН 6/0,4кВ 630кВА №3 К-34",194
с/р №9,КРУ 6кВ ГТЭС ДНС-2,СШ 6 кВ №2 яч.№2,"КТПН 6/0,4кВ 630кВА №3 К-34",ШЩ 4х60
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ 630кВА №3 К-5",Вводной автомат
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ 630кВА №3 К-5",ПРС
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ 630кВА №3 К-5",142
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ 630кВА №3 К-5",резерв
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ 630кВА №3 К-5",резерв
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ 630кВА №3 К-5",резерв
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ 630кВА №3 К-5",резерв
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ 630кВА №3 К-5",резерв
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ 630кВА №3 К-5",БСК160кВАр
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ 630кВА №3 К-5",ШЩ
с/р №9,КРУН 6 кВ ДНС-2,СШ 6 кВ №1 яч.14,"КТПН 6/0,4кВ 630кВА №3 К-5",
с/р №9,РУ 6 кВ КНС-2,СШ 6 кВ №1 яч.3,"КТПН 6/0,4кВ 630кВА №3 К-6",Вводной автомат
с/р №9,РУ 6 кВ КНС-2,СШ 6 кВ №1 яч.3,"КТПН 6/0,4кВ 630кВА №3 К-6","АВ-10,11,12"
с/р №9,РУ 6 кВ КНС-2,СШ 6 кВ №1 яч.3,"КТПН 6/0,4кВ 630кВА №3 К-6",ПМ
с/р №9,РУ 6 кВ КНС-2,СШ 6 кВ №1 яч.3,"КТПН 6/0,4кВ 630кВА №3 К-6",124
с/р №9,РУ 6 кВ КНС-2,СШ 6 кВ №1 яч.3,"КТПН 6/0,4кВ 630кВА №3 К-6",8В
